like1,parStageTemperatureSum_1,parStageTemperatureSum_2,parStageTemperatureSum_3,parStageTemperatureSum_4,parStageTemperatureSum_5,parBaseDaylength_2,parBaseDaylength_3,parBaseDaylength_4,parDaylengthRequirement_2,parDaylengthRequirement_3,parDaylengthRequirement_4,parSpecificLeafArea_1,parSpecificLeafArea_2,parSpecificLeafArea_3,parSpecificLeafArea_4,parSpecificLeafArea_5,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,chain
540.23395,137.50122,310.95737,281.35214,220.26337,439.97824,6.470601,3.0240061,5.988083,14.418622,18.040192,10.759446,0.0027856678,0.0012734437,0.0026592168,0.00245411,0.0015058105,222.0,nan,nan,nan,nan,nan,nan,nan,nan,222.0,nan,nan,nan,nan,nan,nan,nan,nan,176.0,202.0,255.0,9220.7,14250.7,21153.2,453.2,0.026,43.590096,176.0,202.0,255.0,9220.7,14250.7,21153.2,491.0,0.029,43.590096,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
319.91183,142.27026,209.17567,365.57202,264.17053,408.26578,3.5716739,3.1383016,5.101898,15.121667,17.045,18.016743,0.0024884627,0.002074338,0.0018242944,0.0029228067,0.002141107,201.0,235.0,nan,nan,14180.9,nan,nan,nan,nan,201.0,235.0,nan,nan,14180.9,nan,nan,nan,nan,164.0,199.0,243.0,8295.2,14862.8,20612.9,449.0,0.028,40.24276,164.0,199.0,243.0,8295.2,14862.8,20612.9,483.4,0.031,40.24276,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
680.17255,91.07682,161.78455,259.09772,209.42654,518.6712,7.3213043,8.785072,1.6517038,19.586014,19.598558,19.2601,0.0021817277,0.0025317073,0.002512428,0.0017436667,0.00167967,160.0,186.0,237.0,9050.3,12947.0,20224.9,472.8,0.03,44.748306,160.0,186.0,237.0,9050.3,12947.0,20224.9,472.8,0.03,44.748306,160.0,190.0,247.0,9621.2,14228.7,21296.6,454.9,0.027,45.177166,160.0,190.0,247.0,9621.2,14228.7,21296.6,492.8,0.03,45.177166,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
812.6029,84.94875,360.9934,248.73372,98.15292,380.80518,3.2033837,9.803443,7.1700997,19.118914,13.586921,16.836533,0.0022541585,0.0023447496,0.0010258392,0.0023429838,0.0029800124,180.0,194.0,228.0,6461.5,12729.8,17381.0,433.2,0.032,37.17565,180.0,194.0,228.0,6461.5,12729.8,17381.0,433.2,0.032,37.17565,182.0,198.0,240.0,7222.3,13547.4,18723.6,432.7,0.029,38.573246,182.0,198.0,240.0,7222.3,13547.4,18723.6,462.4,0.031,38.573246,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1177.7241,103.53872,300.39246,212.93665,218.1619,290.47778,1.3373243,5.4213686,7.644678,19.94563,15.629001,11.824599,0.0020320131,0.001512311,0.0010363872,0.0017012558,0.0022167691,217.0,237.0,nan,nan,13728.2,nan,nan,nan,nan,217.0,237.0,nan,nan,13728.2,nan,nan,nan,nan,178.0,200.0,226.0,5250.5,13718.0,17038.9,420.0,0.033,30.814783,178.0,200.0,226.0,5250.5,13718.0,17038.9,423.8,0.033,30.814783,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
378.04514,76.973015,381.6357,273.701,149.42531,598.8568,3.3437119,1.2157087,9.18938,14.733595,17.508383,10.898827,0.0019009,0.0028176466,0.0011790629,0.0021091523,0.0015055499,174.0,193.0,nan,nan,12855.7,nan,nan,nan,nan,174.0,193.0,nan,nan,12855.7,nan,nan,nan,nan,176.0,198.0,271.0,8676.9,13762.7,19897.2,470.9,0.03,43.60865,176.0,198.0,271.0,8676.9,13762.7,19897.2,485.8,0.031,43.60865,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
978.5351,52.964657,189.4752,249.34439,279.64536,259.5136,4.855591,7.3635974,9.992574,14.043839,15.658706,16.382645,0.002738078,0.0022852635,0.0029615618,0.0028939862,0.0018394057,149.0,179.0,200.0,5888.9,13974.1,17254.5,412.6,0.033,34.129646,149.0,179.0,200.0,5888.9,13974.1,17254.5,412.6,0.033,34.129646,149.0,179.0,205.0,6738.9,14528.3,18123.5,394.8,0.029,37.183216,149.0,179.0,205.0,6738.9,14528.3,18123.5,432.3,0.032,37.183216,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
535.93176,141.79501,380.15564,192.92564,260.50702,313.02847,5.4475627,0.35935423,9.845688,10.834118,19.050951,14.818842,0.0014799855,0.0022593366,0.0025287329,0.0027446824,0.0016351661,235.0,nan,nan,nan,nan,nan,nan,nan,nan,235.0,nan,nan,nan,nan,nan,nan,nan,nan,185.0,207.0,247.0,7112.1,13184.6,18106.5,438.3,0.032,39.279263,185.0,207.0,247.0,7112.1,13184.6,18106.5,441.0,0.032,39.279263,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1475.1953,103.49657,187.72409,188.97328,156.79883,578.6202,4.281683,0.9778883,7.450699,13.697518,13.393564,17.808268,0.0020191388,0.0026293867,0.001315263,0.0022457677,0.00268972,186.0,202.0,nan,nan,11753.0,nan,nan,nan,nan,186.0,202.0,nan,nan,11753.0,nan,nan,nan,nan,156.0,173.0,239.0,11091.2,11870.3,20175.2,449.5,0.027,54.974422,156.0,173.0,239.0,11091.2,11870.3,20175.2,468.5,0.029,54.974422,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1563.3826,66.067474,151.32117,377.05246,85.20632,244.3839,1.419061,4.9974036,5.6742206,17.160645,19.16665,11.791199,0.002045647,0.002137569,0.001691643,0.0027300464,0.0017043942,152.0,178.0,197.0,4865.2,12620.4,16065.5,379.5,0.034,30.283527,152.0,178.0,197.0,4865.2,12620.4,16065.5,379.5,0.034,30.283527,151.0,176.0,203.0,5661.5,13073.1,17172.3,391.5,0.032,32.968792,151.0,176.0,203.0,5661.5,13073.1,17172.3,409.6,0.033,32.968792,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1076.5201,129.05109,302.16016,362.08365,69.12046,582.6965,8.237393,0.23525862,4.0430784,19.054558,12.624741,12.84486,0.0011569528,0.0012441311,0.0014269288,0.0018205146,0.0027501176,232.0,nan,nan,nan,nan,nan,nan,nan,nan,232.0,nan,nan,nan,nan,nan,nan,nan,nan,185.0,203.0,282.0,8259.1,10646.3,17524.4,416.0,0.03,47.129147,185.0,203.0,282.0,8259.1,10646.3,17524.4,416.0,0.03,47.129147,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
799.7178,142.16998,383.5421,296.2136,50.972973,364.87628,7.194143,2.5860047,2.7194064,17.168686,15.128159,11.059264,0.0026823161,0.0029668352,0.0016750033,0.0017260299,0.0015731202,240.0,nan,nan,nan,nan,nan,nan,nan,nan,240.0,nan,nan,nan,nan,nan,nan,nan,nan,188.0,203.0,246.0,6483.8,13322.1,17998.5,429.1,0.03,36.024113,188.0,203.0,246.0,6483.8,13322.1,17998.5,457.4,0.032,36.024113,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
2414.4773,92.92068,176.22179,254.81448,295.08218,430.9542,1.502891,5.124757,4.219333,10.849002,16.6194,11.783308,0.0012012814,0.0011142944,0.0024939657,0.002177742,0.0013603779,154.0,183.0,222.0,7448.9,7739.1,13046.3,305.1,0.03,57.095882,154.0,183.0,222.0,7448.9,7739.1,13046.3,305.1,0.03,57.095882,154.0,185.0,226.0,8768.3,9866.4,15647.5,356.4,0.029,56.036427,154.0,185.0,226.0,8768.3,9866.4,15647.5,356.4,0.029,56.036427,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1188.1099,103.16739,264.93448,238.70679,245.28313,570.4785,4.5520306,3.473221,6.059304,10.036805,11.861392,17.796904,0.0028661422,0.0024557542,0.002487466,0.001367583,0.0011030716,200.0,225.0,nan,nan,13906.2,nan,nan,nan,nan,200.0,225.0,nan,nan,13906.2,nan,nan,nan,nan,165.0,193.0,258.0,11016.7,14238.9,22664.0,462.3,0.025,48.608807,165.0,193.0,258.0,11016.7,14238.9,22664.0,499.9,0.027,48.608807,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
617.74713,68.32373,316.62888,161.05017,248.42545,499.29065,3.258405,1.2698189,3.5141144,18.72224,13.4742775,11.950492,0.0015586474,0.0018856553,0.0011663962,0.0029034656,0.001707035,169.0,189.0,237.0,8372.3,11721.9,18098.9,428.8,0.03,46.258614,169.0,189.0,237.0,8372.3,11721.9,18098.9,428.8,0.03,46.258614,171.0,195.0,250.0,8696.3,12976.8,19338.9,451.4,0.03,44.967915,171.0,195.0,250.0,8696.3,12976.8,19338.9,460.8,0.031,44.967915,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1709.2339,125.75314,162.31839,255.62694,293.4077,549.6697,4.529321,7.9828916,4.126062,15.279371,17.522142,17.818388,0.0011197794,0.0013765574,0.002282249,0.001077872,0.0013522822,187.0,216.0,nan,nan,11090.7,nan,nan,nan,nan,187.0,216.0,nan,nan,11090.7,nan,nan,nan,nan,155.0,185.0,247.0,9328.8,8924.7,15494.0,352.6,0.028,60.209114,155.0,185.0,247.0,9328.8,8924.7,15494.0,352.6,0.028,60.209114,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
3047.5261,94.02892,224.72502,287.70648,167.90994,258.2408,9.454798,0.3856447,9.045254,17.474926,15.703544,19.170034,0.001104284,0.001432392,0.001297274,0.001579626,0.0017264792,164.0,187.0,212.0,4902.9,7998.4,11604.0,287.3,0.033,42.25181,164.0,187.0,212.0,4902.9,7998.4,11604.0,287.3,0.033,42.25181,164.0,191.0,214.0,4896.4,9804.4,13159.1,320.3,0.034,37.209232,164.0,191.0,214.0,4896.4,9804.4,13159.1,320.3,0.034,37.209232,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
794.6164,133.17903,320.79953,313.91748,153.04875,312.00085,5.590452,4.4606605,1.9029236,14.303906,15.3153,10.315148,0.0026362117,0.0015572421,0.0026670818,0.002439869,0.0029998552,223.0,243.0,nan,nan,13859.5,nan,nan,nan,nan,223.0,243.0,nan,nan,13859.5,nan,nan,nan,nan,178.0,200.0,234.0,6190.4,13942.2,18280.2,422.8,0.03,33.86396,178.0,200.0,234.0,6190.4,13942.2,18280.2,454.9,0.033,33.86396,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
933.4861,97.984314,273.2864,370.5919,60.52464,363.10178,0.32989606,3.6393034,9.250491,12.790404,18.140272,10.389886,0.002997073,0.0010110508,0.002788863,0.0014399143,0.0015141517,169.0,188.0,222.0,6583.5,12970.6,18132.9,442.3,0.032,36.306934,169.0,188.0,222.0,6583.5,12970.6,18132.9,442.3,0.032,36.306934,168.0,191.0,224.0,5716.3,13978.7,18221.6,423.2,0.031,31.37101,168.0,191.0,224.0,5716.3,13978.7,18221.6,450.1,0.033,31.37101,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
322.98636,114.40525,355.72668,342.97083,278.7289,375.2614,8.0671015,5.031682,8.107487,15.776797,14.028,15.304383,0.0025071024,0.0017037028,0.002497409,0.0026424173,0.0014428833,225.0,nan,nan,nan,nan,nan,nan,nan,nan,225.0,nan,nan,nan,nan,nan,nan,nan,nan,182.0,211.0,259.0,8110.9,14786.9,20494.8,451.9,0.028,39.575405,182.0,211.0,259.0,8110.9,14786.9,20494.8,491.5,0.031,39.575405,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1179.3677,119.67587,219.14906,194.32404,91.1234,481.4857,1.5088128,7.577651,9.419865,10.689637,17.469053,11.535574,0.0017961436,0.0019042738,0.0027947756,0.0012384584,0.0017473183,198.0,211.0,nan,nan,11846.1,nan,nan,nan,nan,198.0,211.0,nan,nan,11846.1,nan,nan,nan,nan,161.0,175.0,225.0,9753.5,11174.6,19034.0,421.5,0.028,51.24251,161.0,175.0,225.0,9753.5,11174.6,19034.0,445.6,0.029,51.24251,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
2456.2295,53.394566,287.1739,340.24622,101.8092,202.3853,3.745726,6.416559,3.162797,19.058847,14.5286455,12.453681,0.002899583,0.00215689,0.0013133057,0.0013614416,0.0021300619,167.0,187.0,204.0,3034.6,13205.4,15152.1,388.8,0.037,20.027586,167.0,187.0,204.0,3034.6,13205.4,15152.1,388.8,0.037,20.027586,169.0,192.0,208.0,3144.9,14122.2,16181.0,397.4,0.035,19.435759,169.0,192.0,208.0,3144.9,14122.2,16181.0,414.8,0.036,19.435759,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1579.358,54.37995,373.1782,189.74103,126.208305,300.5385,1.8342124,2.9080706,0.8107766,10.987811,13.453761,12.435967,0.0029206043,0.0015449474,0.001712803,0.0022984326,0.0019774556,168.0,183.0,210.0,5048.3,12813.9,16328.8,409.6,0.034,30.91654,168.0,183.0,210.0,5048.3,12813.9,16328.8,409.6,0.034,30.91654,169.0,187.0,214.0,4993.3,13792.9,17126.8,410.4,0.032,29.154892,169.0,187.0,214.0,4993.3,13792.9,17126.8,432.7,0.034,29.154892,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
713.8077,105.533905,340.0277,344.36685,83.5931,435.97852,7.98999,1.5704817,8.8691,12.254539,18.749874,13.804282,0.001155673,0.0025038896,0.002717947,0.0021989734,0.0024177448,218.0,239.0,nan,nan,12704.2,nan,nan,nan,nan,218.0,239.0,nan,nan,12704.2,nan,nan,nan,nan,178.0,199.0,249.0,7331.4,12015.5,17817.8,422.3,0.031,41.146496,178.0,199.0,249.0,7331.4,12015.5,17817.8,422.3,0.031,41.146496,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1057.5299,91.15373,296.87286,313.6736,183.00159,315.06186,5.5547104,9.146266,6.668752,19.19239,10.043463,13.491803,0.0028486832,0.0010633552,0.0010837959,0.0025956312,0.0015698067,176.0,197.0,226.0,5557.1,13615.1,17340.6,436.1,0.033,32.046757,176.0,197.0,226.0,5557.1,13615.1,17340.6,436.1,0.033,32.046757,177.0,201.0,238.0,6541.3,14248.2,18738.9,437.0,0.03,34.9076,177.0,201.0,238.0,6541.3,14248.2,18738.9,468.9,0.032,34.9076,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1503.0011,90.847466,334.98007,335.69415,278.426,396.21518,8.508515,1.5023745,9.523939,17.357098,17.541035,10.729266,0.0011044757,0.0011418596,0.0025200804,0.0020327966,0.0014234241,177.0,203.0,242.0,7278.6,9951.0,15356.4,360.7,0.031,47.397827,177.0,203.0,242.0,7278.6,9951.0,15356.4,360.7,0.031,47.397827,178.0,208.0,258.0,8617.3,11741.0,18029.8,418.8,0.03,47.79476,178.0,208.0,258.0,8617.3,11741.0,18029.8,418.8,0.03,47.79476,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
2233.634,65.89075,321.7476,281.1407,131.58237,247.41835,2.3370275,7.335872,7.6167927,16.046854,10.871357,16.139301,0.001669226,0.0021340037,0.001390075,0.0015030812,0.0018418151,166.0,185.0,208.0,3935.4,11661.2,14581.7,362.4,0.035,26.988623,166.0,185.0,208.0,3935.4,11661.2,14581.7,362.4,0.035,26.988623,167.0,189.0,211.0,4338.8,13047.8,15997.2,393.0,0.035,27.122246,167.0,189.0,211.0,4338.8,13047.8,15997.2,393.0,0.035,27.122246,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1677.2217,134.81479,297.61423,365.01193,71.80159,276.16528,2.8235314,3.4892652,0.37045726,18.423414,11.189609,14.692537,0.0019341694,0.0017946512,0.0025739572,0.0026511638,0.0028761032,224.0,243.0,nan,nan,13518.0,nan,nan,nan,nan,224.0,243.0,nan,nan,13518.0,nan,nan,nan,nan,180.0,200.0,225.0,4047.6,13314.3,16048.0,406.5,0.035,25.221834,180.0,200.0,225.0,4047.6,13314.3,16048.0,406.5,0.035,25.221834,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
254.31946,109.7497,338.25092,298.07092,136.69301,427.46753,3.9534369,3.77245,4.579358,19.49297,11.201796,17.413698,0.0018298205,0.0013091163,0.002041619,0.0024496021,0.0027228002,227.0,nan,nan,nan,nan,nan,nan,nan,nan,227.0,nan,nan,nan,nan,nan,nan,nan,nan,185.0,205.0,258.0,7786.2,13331.9,19168.9,451.2,0.03,40.61892,185.0,205.0,258.0,7786.2,13331.9,19168.9,469.5,0.031,40.61892,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
2044.1663,59.347183,160.86166,326.36252,83.91287,228.0113,5.746257,9.7755575,6.7565327,13.73415,14.736943,16.126678,0.0019065279,0.0010408893,0.0027099152,0.0018638141,0.0029404503,146.0,168.0,190.0,5662.5,9690.2,14095.4,332.5,0.032,40.17268,146.0,168.0,190.0,5662.5,9690.2,14095.4,332.5,0.032,40.17268,148.0,168.0,197.0,7558.1,10404.4,16418.2,374.1,0.03,46.03489,148.0,168.0,197.0,7558.1,10404.4,16418.2,380.5,0.03,46.03489,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1574.5142,113.3918,170.24496,282.35205,101.13105,541.9785,8.865069,0.056472857,2.415255,16.688862,13.859699,18.675594,0.0027313712,0.0014640683,0.0010512717,0.0019186696,0.0011478806,188.0,204.0,nan,nan,12250.0,nan,nan,nan,nan,188.0,204.0,nan,nan,12250.0,nan,nan,nan,nan,157.0,176.0,236.0,11734.7,12865.8,22096.4,443.9,0.024,53.106842,157.0,176.0,236.0,11734.7,12865.8,22096.4,483.9,0.027,53.106842,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
641.04486,116.34942,154.80917,330.46323,222.89253,531.5135,8.620549,6.7667437,3.3242593,14.845427,14.912138,19.815147,0.0021968302,0.0029779042,0.0022968098,0.0011227591,0.002933704,186.0,214.0,nan,nan,13586.1,nan,nan,nan,nan,186.0,214.0,nan,nan,13586.1,nan,nan,nan,nan,154.0,185.0,245.0,9625.8,14395.5,20948.9,452.7,0.028,45.94895,154.0,185.0,245.0,9625.8,14395.5,20948.9,487.8,0.03,45.94895,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1494.8816,80.61032,264.0925,366.11874,298.06732,267.96683,1.7700701,4.3546247,0.21771163,12.419521,14.153196,16.768015,0.0017432239,0.0027696232,0.0022546577,0.00269201,0.00298552,164.0,196.0,221.0,4915.5,13589.2,16608.2,400.6,0.034,29.596827,164.0,196.0,221.0,4915.5,13589.2,16608.2,400.6,0.034,29.596827,164.0,199.0,224.0,5330.2,14625.9,17923.2,418.7,0.033,29.739109,164.0,199.0,224.0,5330.2,14625.9,17923.2,430.0,0.034,29.739109,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
284.37772,129.7868,365.70203,216.3849,229.40726,451.06604,1.1323942,2.3390248,6.8479843,15.871419,15.320395,11.372404,0.0017075102,0.0010052125,0.002418228,0.0013126637,0.0011819134,228.0,nan,nan,nan,nan,nan,nan,nan,nan,228.0,nan,nan,nan,nan,nan,nan,nan,nan,182.0,204.0,259.0,8381.5,13136.7,19410.5,453.5,0.03,43.180237,182.0,204.0,259.0,8381.5,13136.7,19410.5,467.5,0.031,43.180237,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1617.6421,105.96004,372.2636,263.98657,287.28452,596.6089,2.070634,3.0066707,0.08888424,13.334368,10.125343,18.828144,0.0019894815,0.0012036018,0.0018754624,0.0023303349,0.0015926044,222.0,nan,nan,nan,nan,nan,nan,nan,nan,222.0,nan,nan,nan,nan,nan,nan,nan,nan,180.0,208.0,305.0,11523.8,14464.7,23100.1,491.8,0.026,49.886364,180.0,208.0,305.0,11523.8,14464.7,23100.1,532.3,0.028,49.886364,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1952.3057,67.55719,264.7332,323.79422,153.66731,403.79007,8.08557,4.4306293,4.16107,12.175473,18.742435,12.760278,0.0011918982,0.0017546052,0.0023348925,0.0024760698,0.0019698034,162.0,185.0,223.0,5961.6,9407.9,14248.1,336.7,0.032,41.84137,162.0,185.0,223.0,5961.6,9407.9,14248.1,336.7,0.032,41.84137,163.0,189.0,229.0,7399.1,11264.2,17064.8,395.2,0.031,43.358845,163.0,189.0,229.0,7399.1,11264.2,17064.8,395.2,0.031,43.358845,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
733.4574,141.0989,284.95117,232.98074,103.766785,592.0006,8.498061,2.1228702,5.6725345,15.293345,17.361956,11.017156,0.0014677737,0.0022911604,0.0018938893,0.001497457,0.0026372855,217.0,232.0,nan,nan,12490.8,nan,nan,nan,nan,217.0,232.0,nan,nan,12490.8,nan,nan,nan,nan,172.0,190.0,259.0,8536.1,11829.2,18538.5,442.5,0.031,46.045258,172.0,190.0,259.0,8536.1,11829.2,18538.5,442.5,0.031,46.045258,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1554.1439,131.83122,199.27562,372.36423,88.073524,258.34433,3.646353,9.312275,1.3949581,13.101784,19.154537,17.975443,0.0020773972,0.0025216842,0.0024524576,0.0020826827,0.002342978,199.0,224.0,nan,nan,13568.1,nan,nan,nan,nan,199.0,224.0,nan,nan,13568.1,nan,nan,nan,nan,163.0,190.0,213.0,4330.5,13663.6,16815.1,401.9,0.034,25.753637,163.0,190.0,213.0,4330.5,13663.6,16815.1,410.1,0.035,25.753637,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1734.1475,110.969574,161.65135,273.10425,154.62515,230.46783,3.6573775,8.984894,0.32095337,14.517659,10.8650255,19.502537,0.0017742054,0.0026305087,0.0015946929,0.0011771338,0.0015283172,185.0,204.0,227.0,4723.5,11806.4,15144.3,384.9,0.034,31.189953,185.0,204.0,227.0,4723.5,11806.4,15144.3,384.9,0.034,31.189953,154.0,177.0,201.0,6394.1,12537.5,16455.5,383.4,0.031,38.85692,154.0,177.0,201.0,6394.1,12537.5,16455.5,388.6,0.032,38.85692,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
291.18344,143.71173,321.3559,231.59274,297.7995,422.2204,3.0824502,9.49645,3.0442827,14.9165125,15.454414,15.752715,0.0022044652,0.0027145583,0.002968999,0.0026130478,0.0026175266,224.0,nan,nan,nan,nan,nan,nan,nan,nan,224.0,nan,nan,nan,nan,nan,nan,nan,nan,177.0,204.0,257.0,8708.1,13961.7,20321.2,452.3,0.028,42.85229,177.0,204.0,257.0,8708.1,13961.7,20321.2,490.1,0.031,42.85229,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
3498.0293,85.53945,177.71812,212.86209,207.30875,356.14426,6.5195346,4.1545777,1.1315702,10.60576,10.475094,15.574076,0.0011298821,0.0016608151,0.0010312808,0.0024869733,0.0017044564,152.0,176.0,204.0,5252.1,6646.4,10157.7,256.1,0.033,51.705605,152.0,176.0,204.0,5252.1,6646.4,10157.7,256.1,0.033,51.705605,151.0,174.0,211.0,6900.0,7672.5,12507.2,298.6,0.03,55.168224,151.0,174.0,211.0,6900.0,7672.5,12507.2,298.6,0.03,55.168224,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
602.3239,122.488914,285.99973,211.13019,278.03094,286.26175,4.4194207,5.103637,5.098415,18.81561,16.948162,19.120985,0.002061686,0.002498035,0.001723779,0.0018156135,0.0027644355,220.0,nan,nan,nan,nan,nan,nan,nan,nan,220.0,nan,nan,nan,nan,nan,nan,nan,nan,176.0,204.0,237.0,6863.7,13989.7,18580.7,435.7,0.03,36.93994,176.0,204.0,237.0,6863.7,13989.7,18580.7,458.0,0.032,36.93994,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1701.418,116.55126,180.71667,156.19484,63.21214,327.1778,3.7242835,6.3869953,6.911496,16.341183,10.34109,16.9884,0.0020971338,0.0021490252,0.0026702068,0.0019160025,0.0022876705,188.0,198.0,228.0,5680.0,11047.5,15418.5,395.6,0.033,36.838863,188.0,198.0,228.0,5680.0,11047.5,15418.5,395.6,0.033,36.838863,157.0,166.0,203.0,8869.5,9893.1,17256.2,390.8,0.028,51.39892,157.0,166.0,203.0,8869.5,9893.1,17256.2,409.5,0.03,51.39892,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
476.11218,97.855316,351.42114,247.8122,233.50162,427.47952,7.979034,7.197642,3.6349359,19.25036,13.409441,10.990932,0.0016562804,0.0012455696,0.0022148208,0.002361121,0.0010704654,184.0,205.0,nan,nan,12648.2,nan,nan,nan,nan,184.0,205.0,nan,nan,12648.2,nan,nan,nan,nan,187.0,209.0,264.0,8849.7,13555.0,20138.4,456.2,0.028,43.944405,187.0,209.0,264.0,8849.7,13555.0,20138.4,487.2,0.031,43.944405,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
257.74887,108.284256,304.23132,370.0064,58.67035,400.49976,8.267148,1.1890572,1.0605229,13.092241,16.488476,17.098734,0.0029012181,0.0017417226,0.0029278283,0.0019858563,0.0019324322,210.0,229.0,nan,nan,13519.7,nan,nan,nan,nan,210.0,229.0,nan,nan,13519.7,nan,nan,nan,nan,173.0,194.0,237.0,7585.4,13737.1,19639.9,439.8,0.028,38.622395,173.0,194.0,237.0,7585.4,13737.1,19639.9,472.2,0.031,38.622395,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
2357.7644,125.115486,162.27798,346.6564,166.79594,210.4678,0.38890317,1.0952,3.899497,13.920237,12.561553,19.633694,0.0012182879,0.0013533381,0.001912239,0.0011464425,0.0020946222,189.0,214.0,233.0,4774.9,11303.0,14070.8,346.3,0.034,33.934814,189.0,214.0,233.0,4774.9,11303.0,14070.8,346.3,0.034,33.934814,157.0,184.0,204.0,4744.7,9363.4,12129.2,294.6,0.034,39.117996,157.0,184.0,204.0,4744.7,9363.4,12129.2,294.6,0.034,39.117996,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
701.7949,62.389412,213.67004,255.30719,232.93573,440.71826,8.618695,9.499459,8.965392,16.081161,17.059736,18.883846,0.0012977486,0.0028719928,0.0025706068,0.0015407073,0.0013031573,155.0,183.0,222.0,8357.7,11772.3,17594.5,402.2,0.03,47.501778,155.0,183.0,222.0,8357.7,11772.3,17594.5,402.2,0.03,47.501778,156.0,184.0,227.0,8793.2,12988.5,18524.5,425.6,0.03,47.46795,156.0,184.0,227.0,8793.2,12988.5,18524.5,425.6,0.03,47.46795,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1755.5486,104.0402,192.121,327.51,171.16783,257.89645,6.6951213,3.3264663,2.5644324,17.008627,17.812449,18.594273,0.0013310128,0.0015772767,0.0016536155,0.0027870173,0.0011492755,190.0,215.0,238.0,5247.6,12263.6,15359.3,377.8,0.033,34.16562,190.0,215.0,238.0,5247.6,12263.6,15359.3,377.8,0.033,34.16562,160.0,186.0,211.0,5488.7,11211.0,14950.7,354.2,0.033,36.711994,160.0,186.0,211.0,5488.7,11211.0,14950.7,354.2,0.033,36.711994,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1104.8711,110.00127,351.77243,376.01648,167.8444,526.38477,9.939879,7.2414584,3.2561524,12.616872,11.395336,17.765276,0.0019305776,0.0015249179,0.0021437188,0.0027217262,0.0021793006,220.0,nan,nan,nan,nan,nan,nan,nan,nan,220.0,nan,nan,nan,nan,nan,nan,nan,nan,180.0,205.0,276.0,10459.7,13957.5,22276.3,477.6,0.026,46.954388,180.0,205.0,276.0,10459.7,13957.5,22276.3,512.1,0.029,46.954388,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
