like1,parCriticalOxygenContent_1,parCriticalOxygenContent_2,parCriticalOxygenContent_3,parCriticalOxygenContent_4,parCriticalOxygenContent_5,parCriticalOxygenContent_6,parTimeUnderAnoxiaThreshold_1,parTimeUnderAnoxiaThreshold_2,parTimeUnderAnoxiaThreshold_3,parTimeUnderAnoxiaThreshold_4,parTimeUnderAnoxiaThreshold_5,parTimeUnderAnoxiaThreshold_6,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,chain
2132.2773,0.056461185,0.059517514,0.056069996,0.050187364,0.0765117,0.09499252,7.2630286,8.228967,6.9004807,9.9530735,1.4840078,3.854643,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,1.0
2132.2773,0.087524936,0.06727803,0.090538085,0.051336292,0.106718145,0.08536678,2.6082292,10.876335,10.408772,5.8065977,13.587336,0.954007,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,2.0
2132.2773,0.106313206,0.09413791,0.09600557,0.105207235,0.09972476,0.1018936,0.33138925,7.6515565,3.8361974,9.363203,8.774022,6.457858,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,3.0
2132.2773,0.08634235,0.097682044,0.053782914,0.060611844,0.09991304,0.07807002,9.255988,4.3224025,7.925957,3.614013,10.764723,7.729218,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,4.0
2132.2773,0.10219781,0.10808811,0.074058324,0.07888652,0.06716289,0.056200992,4.769854,5.6986194,11.935175,5.949729,12.5473995,10.582704,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,5.0
2132.2773,0.09409685,0.08951685,0.065795355,0.073662244,0.06619254,0.07265461,13.675877,1.225613,9.378858,8.224614,11.281092,10.329946,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,6.0
2132.2773,0.09712675,0.089884445,0.0746355,0.088055015,0.080163926,0.066180736,12.996145,4.106626,9.151521,14.757672,10.697766,0.07439177,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,7.0
2132.2773,0.055210587,0.050577562,0.07588226,0.085937224,0.093220145,0.08410681,13.404148,14.418467,2.7317138,14.231986,9.664432,3.6279333,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8.0
2127.2122,0.05638773,0.068240434,0.107358575,0.071897335,0.10048016,0.09146056,13.84569,12.334035,7.899686,4.98018,12.115108,13.135797,8119.1,8119.1,8119.1,8119.1,8119.1,8106.9,8106.9,8106.9,9.0
2132.2773,0.07376156,0.08478242,0.076307714,0.05103551,0.1076145,0.062138837,3.4586031,3.4621167,6.290031,11.416868,0.99934226,4.3083324,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,10.0
2132.2773,0.09165722,0.08981194,0.0939903,0.0846021,0.060516547,0.06566055,4.267169,8.155364,14.225888,2.3938975,4.5495567,4.1452065,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,11.0
2130.6982,0.07834949,0.08138531,0.10002567,0.065835424,0.09243587,0.09142763,7.6328506,7.13558,10.280884,4.831569,8.360523,11.82509,8119.1,8119.1,8119.1,8119.1,8119.1,8115.3,8115.3,8115.3,12.0
2132.2773,0.080796845,0.09341909,0.079218425,0.09661307,0.09083746,0.07738577,14.658374,1.291591,10.231607,8.89378,3.5331583,13.109732,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,13.0
2132.2773,0.0665549,0.074224174,0.073316075,0.10492663,0.06862756,0.10060004,1.680869,11.621949,8.984518,2.8915403,7.3112044,4.483022,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,14.0
2132.2773,0.06594924,0.07816666,0.073388204,0.060390346,0.0653952,0.10411701,1.6197443,3.9336984,5.458329,3.7533917,14.811164,0.2588228,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,15.0
2121.5408,0.087905854,0.10884044,0.10900944,0.08601424,0.10409414,0.06630008,12.118044,11.740286,1.4476722,12.520405,10.166415,12.016069,8119.1,8119.1,8119.1,8119.1,8119.1,8093.2,8093.2,8093.2,16.0
2132.2773,0.0961183,0.10258821,0.08570667,0.05328241,0.086773284,0.08962509,5.9907556,8.413683,6.506916,5.099133,10.732519,8.411921,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,17.0
2132.2773,0.07354476,0.100255206,0.06091192,0.059618074,0.060356814,0.064017214,6.205927,14.510883,10.351925,13.915912,2.7040024,13.030125,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,18.0
2130.3657,0.06689352,0.07490938,0.10084502,0.06321915,0.087917626,0.07462616,8.495938,8.447103,4.825129,6.8158126,10.401227,8.736505,8119.1,8119.1,8119.1,8119.1,8119.1,8114.5,8114.5,8114.5,19.0
2125.9272,0.07903507,0.07484036,0.10951888,0.07198794,0.07126043,0.06129769,8.712341,7.3720355,5.802163,10.372754,9.891633,5.8692956,8119.1,8119.1,8119.1,8119.1,8119.1,8103.8,8103.8,8103.8,20.0
2132.2773,0.108791165,0.08569747,0.100493275,0.095939174,0.084832884,0.09230418,3.1779134,4.2073207,4.5070114,7.678433,0.26025382,8.115821,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,21.0
2132.2773,0.109113395,0.05134614,0.07789989,0.07204915,0.07310985,0.083418384,13.192187,7.2189813,12.218278,3.4659069,14.343235,9.844143,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,22.0
2132.2773,0.09982389,0.09643334,0.0872842,0.06497377,0.058599215,0.07813253,13.318395,4.8259006,13.620038,4.503009,13.043902,4.1813564,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,23.0
2132.2773,0.0771504,0.08396634,0.10783582,0.09818764,0.07872136,0.06867789,14.92644,10.76915,9.675951,0.66332114,11.24015,7.2118673,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,24.0
2129.328,0.070162825,0.06614903,0.103538685,0.066221245,0.0740462,0.09190935,10.968664,6.6530867,9.608267,4.586361,6.3441715,10.087877,8119.1,8119.1,8119.1,8119.1,8119.1,8112.0,8112.0,8112.0,25.0
2129.9922,0.07359038,0.0644966,0.101728715,0.0732188,0.09418747,0.091695204,9.050774,5.6401463,5.021028,6.8710012,4.897161,4.790235,8119.1,8119.1,8119.1,8119.1,8119.1,8113.6,8113.6,8113.6,1.0
2132.2773,0.105824925,0.06630673,0.09640418,0.087873794,0.071324706,0.051599562,4.3361673,3.0990431,0.9641707,12.159132,1.5911099,4.3646955,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,2.0
2129.7844,0.072446086,0.076966435,0.10227887,0.07168131,0.090578176,0.08841872,6.906576,4.588385,11.176787,9.409659,10.290837,7.9177327,8119.1,8119.1,8119.1,8119.1,8119.1,8113.1,8113.1,8113.1,3.0
2132.2773,0.10700941,0.071172506,0.06524247,0.0716226,0.07293585,0.057807043,6.6429234,0.4854877,7.0081716,4.7079535,7.677868,2.3233397,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,4.0
2132.2773,0.08130433,0.10044906,0.08887168,0.08854449,0.09094666,0.088391684,9.08887,10.980712,10.670086,3.3888814,9.288195,3.9934037,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,5.0
2129.2034,0.089862026,0.07333472,0.1038255,0.069364205,0.08775691,0.077717215,9.988167,4.8636017,9.984405,8.88583,5.971455,6.3124413,8119.1,8119.1,8119.1,8119.1,8119.1,8111.7,8111.7,8111.7,6.0
2129.1204,0.07403942,0.0703444,0.103987575,0.069974765,0.08695995,0.08500797,8.049901,5.904506,6.6702685,8.350009,6.7043624,6.238857,8119.1,8119.1,8119.1,8119.1,8119.1,8111.5,8111.5,8111.5,7.0
2132.2773,0.06780058,0.0886217,0.094092086,0.059207615,0.0730864,0.062503085,5.253005,6.6959205,13.901966,4.242932,0.9617127,9.34358,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8.0
2132.2773,0.10824944,0.0929746,0.09003987,0.05526882,0.1024329,0.099307336,13.793738,12.166758,14.792761,13.577381,8.035098,14.254984,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,9.0
2129.1204,0.052665673,0.06702393,0.1040367,0.058217555,0.080207944,0.07439626,2.50117,1.4039348,2.2146423,5.078458,8.784297,12.529878,8119.1,8119.1,8119.1,8119.1,8119.1,8111.5,8111.5,8111.5,10.0
2129.494,0.056556534,0.109159164,0.10306757,0.07215277,0.109846145,0.05595297,10.1075115,14.160393,14.213612,9.062789,9.882458,0.166057,8119.1,8119.1,8119.1,8119.1,8119.1,8112.4,8112.4,8112.4,11.0
2129.494,0.072816856,0.07122255,0.10311063,0.06522847,0.08359135,0.07367069,8.164068,5.5396075,9.917845,9.055819,7.6303606,9.09002,8119.1,8119.1,8119.1,8119.1,8119.1,8112.4,8112.4,8112.4,12.0
2132.2773,0.07930882,0.09246427,0.060463384,0.09280593,0.08730321,0.08228636,4.7396016,13.572125,14.530557,2.709035,13.494225,8.254861,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,13.0
2129.328,0.07185615,0.07795648,0.1034945,0.068605855,0.0744904,0.07928976,7.180008,8.819568,7.718555,8.994595,7.220685,8.55273,8119.1,8119.1,8119.1,8119.1,8119.1,8112.0,8112.0,8112.0,14.0
2132.2773,0.087664545,0.10791337,0.055641893,0.053897206,0.09955852,0.088594265,9.127084,0.21726553,3.003197,12.203029,0.9808834,13.150133,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,15.0
2125.803,0.073825754,0.06529545,0.1092503,0.058664087,0.07443214,0.07335244,8.672472,4.414397,4.461601,9.07493,4.505621,7.912762,8119.1,8119.1,8119.1,8119.1,8119.1,8103.5,8103.5,8103.5,16.0
2132.2773,0.09228116,0.081157945,0.06607698,0.102011226,0.08681766,0.09892182,9.897035,4.713509,2.0497136,7.891397,13.630463,3.443736,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,17.0
2132.2773,0.0869478,0.09123613,0.092891045,0.09349854,0.09088573,0.08656909,14.025603,14.963494,13.118314,8.16474,10.001574,6.057466,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,18.0
2132.2773,0.08026944,0.08010274,0.055877335,0.10426945,0.06453641,0.06854988,6.302307,3.256351,9.465733,14.612416,13.450194,13.680927,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,19.0
2128.9128,0.065560654,0.090753004,0.104631595,0.068528466,0.09455529,0.06573638,8.971011,9.591854,11.08479,9.26034,9.204173,4.3121166,8119.1,8119.1,8119.1,8119.1,8119.1,8111.0,8111.0,8111.0,20.0
2128.7883,0.071558714,0.07419738,0.10493871,0.06623604,0.082148455,0.07565499,7.4383097,4.840755,9.0315075,9.606493,7.5841017,8.756501,8119.1,8119.1,8119.1,8119.1,8119.1,8110.7,8110.7,8110.7,21.0
2132.2773,0.07627096,0.054766577,0.08595766,0.0853561,0.069558956,0.076758616,11.518858,12.4181185,5.485644,8.712529,14.4971285,1.0020046,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,22.0
2132.2773,0.10942448,0.05986894,0.07819446,0.055616036,0.08604532,0.08404773,8.4748125,8.359879,0.7277295,8.637716,12.661239,13.578265,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,23.0
2132.2773,0.10909089,0.10688568,0.09542101,0.108019315,0.08831902,0.081096396,8.893251,12.799527,13.848252,0.7839465,0.9329306,3.1927383,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,24.0
2128.7883,0.0836514,0.073611565,0.1048541,0.061622377,0.07137731,0.066536725,10.394906,7.868028,7.4021726,9.573656,10.417119,4.356111,8119.1,8119.1,8119.1,8119.1,8119.1,8110.7,8110.7,8110.7,25.0
2130.0337,0.0680218,0.09180092,0.101639576,0.062047426,0.0797764,0.074411124,9.692975,8.787243,10.012481,6.8595486,9.319109,6.3086104,8119.1,8119.1,8119.1,8119.1,8119.1,8113.7,8113.7,8113.7,1.0
2132.2773,0.07575153,0.06616852,0.093770385,0.08852045,0.10224874,0.069335535,8.6490135,10.242334,14.452415,1.1783866,2.4767358,13.223615,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,2.0
2132.2773,0.106584705,0.08181562,0.09030384,0.097585425,0.09771704,0.06699857,14.7859335,6.0412974,10.4785795,11.43811,10.685657,13.264727,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,3.0
2132.2773,0.06294987,0.09384176,0.070667066,0.060997322,0.101711124,0.07517581,4.2590265,2.185778,1.5767643,1.208248,11.437918,10.395333,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,4.0
2129.7014,0.08186813,0.079067916,0.102550045,0.07554278,0.078964695,0.06819633,8.668355,9.884436,10.955229,7.7262597,6.336471,6.60913,8119.1,8119.1,8119.1,8119.1,8119.1,8112.9,8112.9,8112.9,5.0
2132.2773,0.10297217,0.108909026,0.08157914,0.10815429,0.085991465,0.079698876,12.388784,11.900203,3.4410918,9.740855,5.430127,11.513186,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,6.0
2132.2773,0.07837148,0.09429248,0.06355704,0.058858313,0.07641251,0.09548498,9.227722,14.619278,3.5674474,7.993753,0.025291799,0.54040265,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,7.0
2132.2773,0.099212006,0.10510464,0.09444382,0.104947165,0.096575566,0.07087099,14.012577,7.679634,10.216806,11.355395,2.7904375,9.910971,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8.0
2132.2773,0.10649899,0.09809734,0.05103565,0.05825379,0.06554563,0.0573438,8.040303,11.711055,5.797432,10.177803,0.8060261,4.3407516,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,9.0
2126.8389,0.078244984,0.07766722,0.108799554,0.08315609,0.0738591,0.07533467,9.178124,1.5015881,11.695546,0.49828336,10.688836,11.992037,8119.1,8119.1,8119.1,8119.1,8119.1,8106.0,8106.0,8106.0,10.0
2129.2034,0.06976104,0.07704131,0.10381356,0.06735849,0.07015673,0.07611922,5.448184,7.509417,10.468095,8.111565,5.8226066,8.32598,8119.1,8119.1,8119.1,8119.1,8119.1,8111.7,8111.7,8111.7,11.0
2132.2773,0.063914575,0.0611537,0.109516226,0.09843793,0.104931615,0.06518258,12.743872,13.3555765,7.927856,13.586951,5.662963,11.035739,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,12.0
2132.2773,0.09138929,0.071217515,0.061373293,0.07306723,0.07421529,0.058506265,6.4764338,11.669742,0.16496989,12.75279,1.5543425,11.840067,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,13.0
2132.2773,0.077413246,0.096932635,0.060238637,0.051144008,0.060091253,0.09483343,12.047699,9.120397,14.305763,9.726397,4.447927,11.205911,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,14.0
2129.411,0.079055496,0.07673633,0.10325342,0.06547743,0.080891386,0.08476239,7.2896066,7.0267196,7.214419,8.719616,6.0774226,8.3609295,8119.1,8119.1,8119.1,8119.1,8119.1,8112.2,8112.2,8112.2,15.0
2129.0789,0.072168626,0.05926645,0.10413219,0.07211308,0.07415676,0.1098403,11.520224,6.9156594,7.0204844,12.757851,13.732803,4.8967047,8119.1,8119.1,8119.1,8119.1,8119.1,8111.4,8111.4,8111.4,16.0
2128.9543,0.08676716,0.077915095,0.104427725,0.07627477,0.07637038,0.07361075,7.9975457,5.79533,8.386673,7.2344546,5.643656,8.886494,8119.1,8119.1,8119.1,8119.1,8119.1,8111.1,8111.1,8111.1,17.0
2129.0374,0.08073797,0.078209035,0.10429475,0.07171269,0.07661352,0.07878678,8.17588,8.414734,9.426862,7.7454987,6.7526135,8.716109,8119.1,8119.1,8119.1,8119.1,8119.1,8111.3,8111.3,8111.3,18.0
2129.411,0.08608383,0.07249453,0.10324724,0.06253819,0.07147433,0.09172903,7.996361,4.4928575,8.608691,7.1681385,7.8358026,7.162219,8119.1,8119.1,8119.1,8119.1,8119.1,8112.2,8112.2,8112.2,19.0
2132.2773,0.09173879,0.07223732,0.08742367,0.08058356,0.052159622,0.05831034,5.820076,3.7427928,14.43737,6.1429577,7.7002306,2.59986,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,20.0
2130.9475,0.06754766,0.06890986,0.0993459,0.058278292,0.084743835,0.100610755,4.53354,0.81823236,10.720373,13.139429,9.034597,5.4959316,8119.1,8119.1,8119.1,8119.1,8119.1,8115.9,8115.9,8115.9,21.0
2126.7146,0.066192195,0.086389445,0.10785134,0.07786816,0.069988266,0.06758529,7.751357,11.564451,5.7515755,6.4880643,4.086089,10.437623,8119.1,8119.1,8119.1,8119.1,8119.1,8105.7,8105.7,8105.7,22.0
2132.2773,0.051232543,0.07750449,0.06245741,0.067548886,0.09196027,0.07823883,14.079835,6.2190366,11.591804,8.578143,8.176323,12.963419,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,23.0
2126.0515,0.083238415,0.086105764,0.109709084,0.078311734,0.07024203,0.09140764,8.996946,7.2924256,6.1681466,4.701895,4.4930944,11.314142,8119.1,8119.1,8119.1,8119.1,8119.1,8104.1,8104.1,8104.1,24.0
2126.5903,0.0859451,0.10562457,0.10874278,0.066823855,0.09214008,0.053890366,12.029268,12.39989,7.3766775,7.8352056,10.999539,11.339497,8119.1,8119.1,8119.1,8119.1,8119.1,8105.4,8105.4,8105.4,25.0
2132.2773,0.07461648,0.07236815,0.07214932,0.08160269,0.07479206,0.060390465,4.654967,5.344535,10.563597,11.337411,0.85766643,10.786514,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,1.0
2132.2773,0.08698739,0.09727372,0.053259633,0.06718866,0.08690027,0.06287089,13.323297,8.647638,9.356417,5.1904984,1.3064206,4.3518643,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,2.0
2132.2773,0.06406103,0.08823076,0.0562648,0.06375875,0.074993074,0.10890173,0.32997933,8.039083,14.240497,8.613172,13.5896225,4.494646,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,3.0
2129.577,0.08417189,0.07103192,0.102897145,0.07400239,0.08481602,0.06844846,9.28516,6.795417,7.114928,5.6587496,5.5870476,7.912337,8119.1,8119.1,8119.1,8119.1,8119.1,8112.6,8112.6,8112.6,4.0
2132.2773,0.07891487,0.079525635,0.071304865,0.10383915,0.06485184,0.08741644,12.803737,1.4037538,10.475638,5.4913664,2.9430866,8.64059,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,5.0
2129.826,0.094450854,0.06748443,0.10215724,0.060910817,0.09354062,0.05369727,12.307632,2.1569397,9.811992,8.533716,9.17991,12.537605,8119.1,8119.1,8119.1,8119.1,8119.1,8113.2,8113.2,8113.2,6.0
2128.1245,0.09473103,0.095311426,0.10557703,0.06595314,0.10262191,0.057266224,7.831284,1.5436988,10.92359,1.0901338,5.582282,1.6053144,8119.1,8119.1,8119.1,8119.1,8119.1,8109.1,8109.1,8109.1,7.0
2132.2773,0.07367904,0.08849985,0.060225967,0.051922154,0.066108674,0.08202885,5.7462425,5.2514586,0.65179485,12.108251,11.568099,8.857312,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8.0
2129.6184,0.08321653,0.07273424,0.10274565,0.07750462,0.07253471,0.068879,9.979151,6.0784907,7.9873633,11.324428,11.402035,10.389592,8119.1,8119.1,8119.1,8119.1,8119.1,8112.7,8112.7,8112.7,9.0
2132.2773,0.080192715,0.06907593,0.084553726,0.07220461,0.08940418,0.06279954,12.877873,9.929838,12.297695,12.428385,8.476642,9.117477,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,10.0
2129.8674,0.07764363,0.08173709,0.102144055,0.06692424,0.07469874,0.081071146,4.915308,9.995107,10.99299,11.737743,7.889731,9.301154,8119.1,8119.1,8119.1,8119.1,8119.1,8113.3,8113.3,8113.3,11.0
2129.1619,0.085699536,0.07456791,0.10393396,0.069249146,0.07659941,0.08294866,6.8142247,5.4286957,6.0706205,8.792929,6.973633,7.3953395,8119.1,8119.1,8119.1,8119.1,8119.1,8111.6,8111.6,8111.6,12.0
2132.2773,0.062275823,0.08073572,0.09454708,0.10029699,0.078859,0.06306267,3.4476998,5.606586,7.7844424,3.4253006,5.7036057,13.596402,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,13.0
2129.2864,0.066706285,0.10523009,0.10357744,0.06515275,0.103832245,0.07527611,2.3672998,3.7584653,10.843928,0.9843608,5.2705646,13.703724,8119.1,8119.1,8119.1,8119.1,8119.1,8111.9,8111.9,8111.9,14.0
2129.2449,0.077317744,0.073808976,0.10373703,0.06927225,0.078649946,0.077956796,7.766536,8.420648,9.496604,10.426121,8.49068,9.415033,8119.1,8119.1,8119.1,8119.1,8119.1,8111.8,8111.8,8111.8,15.0
2132.2773,0.060685728,0.071906015,0.075844556,0.10346234,0.06390072,0.06682474,0.09993878,8.106097,13.591714,7.967882,14.303237,1.4866875,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,16.0
2129.2864,0.08521511,0.07093701,0.103613436,0.06287218,0.07372759,0.09407987,6.6512856,6.1015244,10.015854,7.040588,6.095331,8.224666,8119.1,8119.1,8119.1,8119.1,8119.1,8111.9,8111.9,8111.9,17.0
2132.2773,0.108253874,0.06818269,0.07814108,0.059258156,0.08396813,0.05762453,1.0367864,11.484865,13.674537,3.3393037,7.9657645,7.1429024,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,18.0
2126.5488,0.06847494,0.06081745,0.10905258,0.07575711,0.071009606,0.1094639,6.0690727,13.074646,8.605534,9.054289,9.905345,2.474829,8119.1,8119.1,8119.1,8119.1,8119.1,8105.3,8105.3,8105.3,19.0
2125.7615,0.069337755,0.07598589,0.109959565,0.06161367,0.053730827,0.065133885,0.49281117,7.7150564,5.071485,7.0345936,5.0071225,4.0246344,8119.1,8119.1,8119.1,8119.1,8119.1,8103.4,8103.4,8103.4,20.0
2126.383,0.07900762,0.07442314,0.10964623,0.06132959,0.080345966,0.090982735,5.8013325,7.3071866,9.819069,10.601594,13.663021,6.4570003,8119.1,8119.1,8119.1,8119.1,8119.1,8104.9,8104.9,8104.9,21.0
2132.2773,0.057987604,0.09348158,0.05061012,0.07463631,0.107106484,0.050498758,10.364043,10.306639,13.034274,4.6671047,5.8078847,3.868701,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,22.0
2132.2773,0.073436216,0.07702701,0.06544697,0.06296027,0.051015474,0.08510962,13.348587,4.4091706,12.942415,10.434095,4.8430634,7.0083065,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,23.0
2128.166,0.07240901,0.087155156,0.105426446,0.0663826,0.091933504,0.080919825,5.28384,5.364494,9.769293,5.133028,6.7676187,9.987537,8119.1,8119.1,8119.1,8119.1,8119.1,8109.2,8109.2,8109.2,24.0
2132.2773,0.10827971,0.08391926,0.09303651,0.098265216,0.073577546,0.063323356,3.6289408,13.109068,1.3044704,10.223184,10.889322,0.3138891,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,25.0
2132.2773,0.06869899,0.0587706,0.064620376,0.08226466,0.08370914,0.06879477,8.853747,13.675846,3.8391063,0.32960454,9.977999,7.352534,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,1.0
2132.2773,0.0751735,0.07073377,0.10256308,0.104616955,0.07144908,0.06093347,3.3832405,9.353267,2.0975559,7.7785277,5.095047,9.81808,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,2.0
2132.2773,0.08629842,0.07478977,0.09350154,0.072628915,0.09671212,0.054591537,13.39785,12.311336,6.918878,1.4424305,10.544639,5.0197806,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,3.0
2132.2773,0.09629052,0.10450668,0.055855803,0.095758736,0.07437605,0.09841906,0.5087915,5.7993236,14.141954,12.596879,2.5006952,13.911939,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,4.0
2132.2773,0.056604397,0.07864447,0.057373833,0.08425726,0.07317759,0.07754853,0.20474236,7.846704,2.025107,0.058145516,4.836311,6.9388604,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,5.0
2132.2773,0.10747372,0.06421596,0.05264766,0.05172592,0.06858635,0.098923124,5.0721354,6.602247,3.8273523,10.328105,1.539651,14.632408,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,6.0
2129.577,0.06708638,0.10142907,0.102817774,0.085625276,0.062388673,0.060706034,9.840174,9.857101,11.159853,12.600346,6.059589,11.814178,8119.1,8119.1,8119.1,8119.1,8119.1,8112.6,8112.6,8112.6,7.0
2132.2773,0.09375599,0.102221005,0.07048927,0.08109892,0.09103831,0.07540302,0.5400458,7.596494,9.608344,1.0253077,4.106825,1.6050513,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8.0
2130.0752,0.0756021,0.08483706,0.10159367,0.073013134,0.073603176,0.09236989,5.284756,8.501613,8.72949,8.670309,8.02691,6.522628,8119.1,8119.1,8119.1,8119.1,8119.1,8113.8,8113.8,8113.8,9.0
2129.7014,0.07903474,0.07083393,0.10256752,0.0657377,0.09118192,0.06788302,11.105067,10.683441,10.087026,7.449982,5.005918,11.113323,8119.1,8119.1,8119.1,8119.1,8119.1,8112.9,8112.9,8112.9,10.0
2132.2773,0.07642045,0.09284946,0.084861204,0.066612385,0.09587326,0.10691121,9.666208,6.1949,1.9917387,5.971375,6.9026394,8.18139,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,11.0
2129.328,0.08045945,0.06903277,0.10351536,0.07143807,0.09429866,0.09072782,6.985347,9.052852,11.202259,10.160114,10.509338,5.861109,8119.1,8119.1,8119.1,8119.1,8119.1,8112.0,8112.0,8112.0,12.0
2132.2773,0.09551425,0.10671161,0.06915571,0.061675265,0.068708174,0.0800854,5.076071,11.864798,0.08945865,5.0757265,8.590322,8.7428255,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,13.0
2132.2773,0.0693372,0.08210475,0.06070154,0.06913652,0.09003645,0.08109736,10.766104,8.246816,14.885087,1.1960124,1.2098303,4.084814,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,14.0
2132.2773,0.06537927,0.106130786,0.07712886,0.09083334,0.07929081,0.051353883,10.174223,6.9775867,5.485299,6.882059,11.108227,14.974164,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,15.0
2132.2773,0.055278216,0.10392804,0.10758792,0.0971602,0.09298146,0.075977914,14.206626,2.559554,2.1752703,3.5529735,7.5364795,3.8521194,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,8119.1,16.0
