like1,parStageTemperatureSum_1,parStageTemperatureSum_2,parStageTemperatureSum_3,parStageTemperatureSum_4,parStageTemperatureSum_5,parBaseDaylength_2,parBaseDaylength_3,parBaseDaylength_4,parDaylengthRequirement_2,parDaylengthRequirement_3,parDaylengthRequirement_4,parSpecificLeafArea_1,parSpecificLeafArea_2,parSpecificLeafArea_3,parSpecificLeafArea_4,parSpecificLeafArea_5,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,chain
746.1825,96.531265,289.892,271.6903,248.97276,361.44614,6.8178496,2.8956854,3.138651,15.057081,17.032606,15.279761,0.0024378544,0.0019179593,0.0015951204,0.0025034747,0.0017122629,169.0,194.0,226.0,6406.5,13586.8,17853.9,436.3,0.032,35.882915,169.0,194.0,226.0,6406.5,13586.8,17853.9,436.3,0.032,35.882915,168.0,197.0,232.0,6942.6,14392.1,19094.9,431.4,0.029,36.3584,168.0,197.0,232.0,6942.6,14392.1,19094.9,463.0,0.032,36.3584,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.0
864.51904,82.87769,395.9783,251.59895,91.44148,432.62115,2.6251886,1.1009864,1.0025009,12.0540495,15.438504,14.930098,0.0015358961,0.0014685647,0.0026976583,0.0015419847,0.001085144,177.0,191.0,232.0,7547.9,11354.4,17176.8,413.0,0.031,43.94241,177.0,191.0,232.0,7547.9,11354.4,17176.8,413.0,0.031,43.94241,178.0,196.0,243.0,8182.5,12462.6,18931.7,439.1,0.03,43.221157,178.0,196.0,243.0,8182.5,12462.6,18931.7,454.2,0.031,43.221157,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.0
408.93448,115.71304,311.10724,290.58664,219.51178,333.1736,4.2051635,3.9522657,5.347009,14.596373,15.210514,16.191639,0.002112099,0.0024438219,0.0020425336,0.0025308966,0.0022721586,216.0,241.0,nan,nan,13938.6,nan,nan,nan,nan,216.0,241.0,nan,nan,13938.6,nan,nan,nan,nan,174.0,200.0,238.0,7149.9,14004.3,19084.8,436.5,0.03,37.463844,174.0,200.0,238.0,7149.9,14004.3,19084.8,464.9,0.032,37.463844,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0
627.52637,97.407646,216.3795,277.97113,179.41484,494.97675,7.194717,6.848673,3.965297,15.866084,17.51536,17.965246,0.002218477,0.0018145485,0.0023004862,0.0021474815,0.0016290019,161.0,184.0,228.0,8223.5,12713.1,19031.2,448.1,0.031,43.21062,161.0,184.0,228.0,8223.5,12713.1,19031.2,448.1,0.031,43.21062,160.0,185.0,239.0,9995.7,13850.6,21162.0,447.5,0.027,47.23419,160.0,185.0,239.0,9995.7,13850.6,21162.0,486.9,0.029,47.23419,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.0
678.0971,94.240425,305.1834,388.80075,292.01828,354.636,1.676675,4.1785364,7.5516806,12.191168,12.956946,12.725004,0.0025686093,0.0013174617,0.0020914306,0.0013764998,0.0017158871,171.0,202.0,236.0,6233.0,14359.1,18490.9,451.6,0.033,33.708473,171.0,202.0,236.0,6233.0,14359.1,18490.9,451.6,0.033,33.708473,172.0,206.0,249.0,7745.8,15104.5,20429.5,449.8,0.028,37.91478,172.0,206.0,249.0,7745.8,15104.5,20429.5,490.7,0.031,37.91478,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.0
394.84113,109.028496,339.32013,326.17053,248.76364,330.68387,3.2515485,5.1922383,2.8386853,13.009685,16.581327,14.414352,0.0017320004,0.0023212081,0.002395981,0.0021920274,0.0019403071,218.0,nan,nan,nan,nan,nan,nan,nan,nan,218.0,nan,nan,nan,nan,nan,nan,nan,nan,177.0,205.0,245.0,7309.9,13946.3,19200.9,437.4,0.03,38.07061,177.0,205.0,245.0,7309.9,13946.3,19200.9,463.4,0.032,38.07061,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0
615.7132,82.5956,357.41937,172.38568,195.50941,531.2076,4.5811143,5.1586456,0.6261981,13.629964,11.724693,12.778136,0.002510856,0.0027781925,0.001916726,0.0016019125,0.0026994182,172.0,188.0,241.0,8763.2,12643.1,19475.0,471.1,0.03,44.997177,172.0,188.0,241.0,8763.2,12643.1,19475.0,471.1,0.03,44.997177,172.0,193.0,253.0,9755.8,13707.5,21172.8,457.0,0.026,46.07704,172.0,193.0,253.0,9755.8,13707.5,21172.8,493.5,0.029,46.07704,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0
278.9286,136.92865,308.78925,299.78714,208.9684,531.3998,8.506528,7.0195947,9.731426,13.421469,11.323705,15.125786,0.0017638954,0.002571474,0.0014884644,0.0029880004,0.0025931657,221.0,nan,nan,nan,nan,nan,nan,nan,nan,221.0,nan,nan,nan,nan,nan,nan,nan,nan,176.0,201.0,267.0,8644.6,13556.6,19896.3,468.7,0.03,43.44828,176.0,201.0,267.0,8644.6,13556.6,19896.3,479.0,0.031,43.44828,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0
1964.5067,68.82832,153.05382,256.6417,57.639473,547.8938,0.010264797,4.8334193,2.646071,14.435855,17.004253,14.343882,0.0029874616,0.0010091248,0.0020459783,0.0012131451,0.0022064347,145.0,163.0,218.0,11471.0,11111.9,21141.5,483.9,0.029,54.258213,145.0,163.0,218.0,11471.0,11111.9,21141.5,483.9,0.029,54.258213,147.0,162.0,222.0,12376.8,10742.3,21689.6,420.0,0.023,57.063293,147.0,162.0,222.0,12376.8,10742.3,21689.6,459.6,0.026,57.063293,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.0
380.33926,84.04025,276.20856,224.69037,172.10066,456.76813,7.0666175,4.4461713,5.064268,16.008976,15.565228,16.080683,0.00252415,0.0018609181,0.0016226558,0.0019791638,0.0020360043,164.0,184.0,225.0,7811.0,12794.5,18656.4,450.6,0.031,41.867672,164.0,184.0,225.0,7811.0,12794.5,18656.4,450.6,0.031,41.867672,163.0,186.0,233.0,8896.2,13803.3,20238.2,436.5,0.027,43.957466,163.0,186.0,233.0,8896.2,13803.3,20238.2,471.6,0.029,43.957466,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0
693.90405,84.44446,369.88782,376.97583,275.17258,556.5759,3.571752,3.4191957,6.5121126,18.90359,16.03685,14.16863,0.0028080905,0.0029467943,0.0015159476,0.0022476243,0.0017821152,182.0,210.0,nan,nan,14521.9,nan,nan,nan,nan,182.0,210.0,nan,nan,14521.9,nan,nan,nan,nan,184.0,214.0,316.0,9493.3,15103.6,21422.7,490.0,0.028,44.31421,184.0,214.0,316.0,9493.3,15103.6,21422.7,528.2,0.03,44.31421,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.0
554.14496,100.1136,236.77289,270.9858,201.38376,506.87457,2.6458042,6.8793406,7.075095,15.410113,13.58201,15.85595,0.0020920117,0.0026197678,0.0029328251,0.0015585623,0.0026412434,163.0,186.0,234.0,7655.7,12550.9,18458.0,438.6,0.031,41.476326,163.0,186.0,234.0,7655.7,12550.9,18458.0,438.6,0.031,41.476326,162.0,188.0,245.0,9453.9,13768.5,20835.5,452.8,0.028,45.374,162.0,188.0,245.0,9453.9,13768.5,20835.5,487.1,0.03,45.374,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.0
384.398,124.11607,298.33728,334.81445,250.39609,347.24017,2.3720849,6.1789002,4.7312317,13.973316,14.267908,15.510215,0.0017754317,0.0022513373,0.0015860639,0.0024738356,0.0018899255,217.0,nan,nan,nan,nan,nan,nan,nan,nan,217.0,nan,nan,nan,nan,nan,nan,nan,nan,174.0,203.0,243.0,7330.3,13907.2,19199.5,439.8,0.03,38.17964,174.0,203.0,243.0,7330.3,13907.2,19199.5,460.8,0.032,38.17964,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.0
829.6373,131.4309,383.64627,243.38791,240.60397,515.6118,6.7465067,1.5989739,5.55102,15.752977,19.141884,16.79195,0.0028658947,0.0029609434,0.0022880565,0.0024764263,0.0011071258,235.0,nan,nan,nan,nan,nan,nan,nan,nan,235.0,nan,nan,nan,nan,nan,nan,nan,nan,185.0,209.0,282.0,9830.9,14395.5,21548.0,473.1,0.026,45.62326,185.0,209.0,282.0,9830.9,14395.5,21548.0,512.6,0.029,45.62326,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0
297.38547,122.41718,281.43594,263.66327,252.11258,427.94937,4.602816,4.144028,3.1303632,15.127958,16.951658,17.200521,0.0024180952,0.0022686922,0.0016002428,0.0020833584,0.0021928882,213.0,239.0,nan,nan,14095.9,nan,nan,nan,nan,213.0,239.0,nan,nan,14095.9,nan,nan,nan,nan,170.0,198.0,246.0,8746.5,14260.9,20531.7,448.5,0.027,42.59998,170.0,198.0,246.0,8746.5,14260.9,20531.7,478.0,0.03,42.59998,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0
430.83658,69.98546,192.38794,226.90036,266.83627,362.6035,0.1400788,7.0568714,4.9238114,13.2511,10.869954,16.911795,0.002079014,0.0012815337,0.0024735543,0.002825335,0.0016663626,151.0,179.0,211.0,8030.3,12779.9,18092.5,418.2,0.03,44.38469,151.0,179.0,211.0,8030.3,12779.9,18092.5,418.2,0.03,44.38469,152.0,179.0,215.0,8670.4,13563.1,19126.6,411.5,0.028,45.33163,152.0,179.0,215.0,8670.4,13563.1,19126.6,443.3,0.03,45.33163,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.0
290.5542,108.801704,310.6393,272.80396,236.6243,352.00586,4.8719573,6.7581334,4.6547713,13.060632,14.46619,16.037924,0.0023347328,0.0017741013,0.002252769,0.0020796717,0.001849155,211.0,236.0,nan,nan,13954.5,nan,nan,nan,nan,211.0,236.0,nan,nan,13954.5,nan,nan,nan,nan,172.0,199.0,238.0,7508.1,14271.2,19467.6,441.1,0.029,38.567158,172.0,199.0,238.0,7508.1,14271.2,19467.6,470.8,0.031,38.567158,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.0
543.0903,136.0644,343.09454,313.55438,185.9175,304.68423,7.883806,1.0452247,8.781518,17.00257,18.885456,19.501152,0.0026600996,0.0019983284,0.0011732343,0.0025310742,0.0014782412,230.0,nan,nan,nan,nan,nan,nan,nan,nan,230.0,nan,nan,nan,nan,nan,nan,nan,nan,184.0,210.0,250.0,7081.3,14489.6,19400.1,439.6,0.029,36.501358,184.0,210.0,250.0,7081.3,14489.6,19400.1,476.2,0.032,36.501358,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.0
341.64136,109.09118,267.4118,276.40167,227.15892,459.54092,5.790546,5.1075087,4.6615562,14.381781,15.88689,16.900524,0.0022497051,0.0023183562,0.002273285,0.0022079686,0.0019747945,202.0,226.0,nan,nan,13519.6,nan,nan,nan,nan,202.0,226.0,nan,nan,13519.6,nan,nan,nan,nan,167.0,195.0,244.0,8895.0,13994.8,20633.2,449.5,0.028,43.110134,167.0,195.0,244.0,8895.0,13994.8,20633.2,482.2,0.03,43.110134,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.0
444.70792,99.83537,314.79724,249.42224,222.30923,496.66095,2.8773751,4.0948925,4.057233,13.518507,15.350039,14.962802,0.0022481408,0.0024815297,0.002114874,0.0021586295,0.0022347083,172.0,194.0,241.0,8270.0,13230.3,19187.0,461.3,0.031,43.1021,172.0,194.0,241.0,8270.0,13230.3,19187.0,461.3,0.031,43.1021,171.0,197.0,254.0,9453.8,14016.1,21091.4,459.1,0.027,44.82301,171.0,197.0,254.0,9453.8,14016.1,21091.4,494.5,0.03,44.82301,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0
509.74124,90.393684,325.28363,263.2758,149.13908,434.72308,3.0906985,2.5934043,3.1451414,13.511667,15.056526,15.617242,0.0019264414,0.0017842068,0.0023187662,0.0018725456,0.0016228188,171.0,189.0,231.0,7642.9,12142.9,18192.1,435.5,0.031,42.01219,171.0,189.0,231.0,7642.9,12142.9,18192.1,435.5,0.031,42.01219,172.0,194.0,241.0,8286.9,13247.8,19711.2,441.0,0.028,42.04158,172.0,194.0,241.0,8286.9,13247.8,19711.2,471.8,0.031,42.04158,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.0
334.78442,133.789,344.83594,203.60368,267.48035,381.49527,5.0124264,6.5210447,4.845096,18.140955,18.8821,19.593822,0.0026436022,0.0026266119,0.0015567349,0.0021020388,0.002692061,234.0,nan,nan,nan,nan,nan,nan,nan,nan,234.0,nan,nan,nan,nan,nan,nan,nan,nan,184.0,211.0,261.0,8649.5,14471.0,20482.4,450.8,0.027,42.22894,184.0,211.0,261.0,8649.5,14471.0,20482.4,491.5,0.03,42.22894,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.0
1153.232,118.509544,309.17166,162.92952,54.801014,409.05557,6.593833,9.37466,4.5898566,14.369106,12.083068,10.773369,0.0012898898,0.002666495,0.0025533936,0.0012410182,0.0029508458,215.0,224.0,nan,nan,11695.4,nan,nan,nan,nan,215.0,224.0,nan,nan,11695.4,nan,nan,nan,nan,172.0,184.0,223.0,7010.2,10918.5,16360.6,392.1,0.031,42.84806,172.0,184.0,223.0,7010.2,10918.5,16360.6,392.1,0.031,42.84806,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.0
1063.7987,90.75009,311.33926,387.6426,238.34848,544.308,8.995454,9.565911,9.761549,17.690207,12.3849745,12.635989,0.002490596,0.0013275106,0.0014398837,0.0024064754,0.0026223166,177.0,202.0,nan,nan,13866.8,nan,nan,nan,nan,177.0,202.0,nan,nan,13866.8,nan,nan,nan,nan,177.0,207.0,283.0,10642.8,14774.6,22726.5,483.5,0.026,46.829914,177.0,207.0,283.0,10642.8,14774.6,22726.5,518.3,0.028,46.829914,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0
525.7495,99.45507,263.08228,216.8885,154.57816,471.629,3.7121744,6.832132,5.0084906,13.672345,16.529558,15.8290615,0.0022017383,0.0019146441,0.002127279,0.0019836691,0.0022823198,165.0,184.0,225.0,8197.2,12316.0,18744.6,447.5,0.031,43.730995,165.0,184.0,225.0,8197.2,12316.0,18744.6,447.5,0.031,43.730995,164.0,185.0,235.0,9336.7,13421.9,20353.1,439.4,0.027,45.8736,164.0,185.0,235.0,9336.7,13421.9,20353.1,472.0,0.029,45.8736,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0
837.56476,89.74804,188.13438,283.85284,60.016907,379.59628,9.136874,1.1092635,4.578935,12.319609,16.961374,12.792039,0.002628661,0.0012605569,0.001531806,0.0011647221,0.0010056128,156.0,172.0,206.0,7154.9,11600.9,17486.7,415.6,0.031,40.91624,156.0,172.0,206.0,7154.9,11600.9,17486.7,415.6,0.031,40.91624,156.0,172.0,212.0,8351.8,12122.6,18692.3,405.1,0.027,44.68043,156.0,172.0,212.0,8351.8,12122.6,18692.3,439.9,0.03,44.68043,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0
521.3427,119.23894,294.07245,283.3315,157.62717,479.6853,4.287914,4.511783,5.7378283,15.478506,13.093141,14.260523,0.0021114822,0.0014907566,0.002147397,0.0021378645,0.0024790475,215.0,234.0,nan,nan,13654.7,nan,nan,nan,nan,215.0,234.0,nan,nan,13654.7,nan,nan,nan,nan,172.0,196.0,248.0,9356.7,13545.2,20811.0,445.6,0.027,44.960358,172.0,196.0,248.0,9356.7,13545.2,20811.0,484.8,0.029,44.960358,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0
985.7334,59.223675,399.60257,304.20172,59.70064,438.70932,9.179673,2.209936,6.028409,15.380944,16.539532,11.563875,0.0018715138,0.0026861439,0.0020029799,0.0029093372,0.0012183738,174.0,188.0,229.0,6238.1,12013.0,16921.8,415.9,0.032,36.86428,174.0,188.0,229.0,6238.1,12013.0,16921.8,415.9,0.032,36.86428,176.0,194.0,241.0,7485.0,13147.6,19021.6,436.4,0.029,39.350002,176.0,194.0,241.0,7485.0,13147.6,19021.6,464.4,0.032,39.350002,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0
427.65262,135.89914,354.1215,384.6272,128.78775,420.3959,8.500047,1.3340102,8.09871,18.238653,13.062888,18.993504,0.0022964077,0.0018242635,0.0027024783,0.0017038995,0.0021133819,243.0,nan,nan,nan,nan,nan,nan,nan,nan,243.0,nan,nan,nan,nan,nan,nan,nan,nan,190.0,213.0,273.0,8954.8,14278.4,20834.1,465.6,0.027,42.981457,190.0,213.0,273.0,8954.8,14278.4,20834.1,507.6,0.03,42.981457,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.0
1192.1476,56.81312,214.00076,187.39366,82.83766,498.76215,0.6462151,9.524845,8.528309,18.796028,17.842327,17.643347,0.0029097318,0.0020624376,0.0029850742,0.0019403256,0.0014739884,156.0,169.0,219.0,10222.1,11488.6,20053.7,471.8,0.029,50.973637,156.0,169.0,219.0,10222.1,11488.6,20053.7,471.8,0.029,50.973637,158.0,170.0,222.0,10453.6,11958.8,20360.0,417.9,0.025,51.34381,158.0,170.0,222.0,10453.6,11958.8,20360.0,459.1,0.028,51.34381,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.0
895.748,55.10038,242.92476,252.88795,81.713234,531.3946,1.0839117,0.5953408,7.564163,17.262749,16.7159,18.995369,0.0018305508,0.0026089703,0.002516991,0.0029244632,0.0012181917,158.0,176.0,223.0,9063.0,11475.2,18697.3,435.1,0.03,48.47224,158.0,176.0,223.0,9063.0,11475.2,18697.3,435.1,0.03,48.47224,159.0,176.0,235.0,9981.6,12237.8,19960.2,441.8,0.028,50.007515,159.0,176.0,235.0,9981.6,12237.8,19960.2,468.5,0.03,50.007515,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0
998.6747,77.04147,284.95255,202.34863,178.93315,320.54376,7.851174,6.738101,6.5124793,17.418053,12.366724,15.208957,0.002066804,0.0028184638,0.0028304716,0.0026634736,0.0011308645,165.0,184.0,215.0,6679.6,12244.8,17241.9,418.0,0.032,38.74051,165.0,184.0,215.0,6679.6,12244.8,17241.9,418.0,0.032,38.74051,167.0,187.0,219.0,6142.2,13291.5,17599.7,413.2,0.031,34.89946,167.0,187.0,219.0,6142.2,13291.5,17599.7,431.1,0.033,34.89946,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.0
255.52048,73.04801,286.89505,306.13074,225.30576,460.88348,3.1554883,6.4224076,5.5526795,18.944977,11.3300905,19.22185,0.0015207436,0.002712033,0.0029231107,0.0013494615,0.0014587403,169.0,196.0,240.0,8017.2,12991.2,18673.9,440.9,0.031,42.932648,169.0,196.0,240.0,8017.2,12991.2,18673.9,440.9,0.031,42.932648,170.0,200.0,256.0,8209.9,13745.3,19629.3,458.6,0.03,41.824722,170.0,200.0,256.0,8209.9,13745.3,19629.3,468.2,0.031,41.824722,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0
678.6488,113.83635,250.99501,318.67908,132.42697,389.93356,6.145046,6.3905044,3.6788466,16.771132,16.778904,15.968418,0.0015899613,0.0021524322,0.0021242118,0.0023028417,0.0016310283,203.0,224.0,nan,nan,12835.6,nan,nan,nan,nan,203.0,224.0,nan,nan,12835.6,nan,nan,nan,nan,168.0,191.0,229.0,6914.6,12655.1,18065.8,424.3,0.031,38.27453,168.0,191.0,229.0,6914.6,12655.1,18065.8,429.7,0.032,38.27453,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.0
1107.2179,115.31001,374.03522,339.49652,172.73949,579.77545,2.863509,6.5062847,8.432141,14.617281,16.954487,18.07476,0.002671736,0.002251132,0.0011020952,0.0026323816,0.001320409,228.0,nan,nan,nan,nan,nan,nan,nan,nan,228.0,nan,nan,nan,nan,nan,nan,nan,nan,184.0,207.0,293.0,10427.6,14447.7,22295.9,481.4,0.026,46.76914,184.0,207.0,293.0,10427.6,14447.7,22295.9,521.6,0.029,46.76914,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.0
593.5436,87.89438,303.31268,386.9475,163.39333,450.83102,8.673849,8.7345,5.6918807,11.314544,16.510824,18.64329,0.0025105074,0.0018031698,0.0017468032,0.001440821,0.0017823002,170.0,196.0,238.0,6623.5,13780.6,18359.4,446.5,0.032,36.076885,170.0,196.0,238.0,6623.5,13780.6,18359.4,446.5,0.032,36.076885,171.0,200.0,252.0,8969.7,14609.0,21318.9,457.0,0.027,42.073933,171.0,200.0,252.0,8969.7,14609.0,21318.9,492.7,0.029,42.073933,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0
709.26526,106.54042,336.0534,304.32288,169.04866,506.15393,4.0191936,6.1079326,6.842265,14.510243,16.290703,17.090603,0.0023919246,0.0021882874,0.0015476967,0.0023602108,0.001662244,216.0,240.0,nan,nan,14031.4,nan,nan,nan,nan,216.0,240.0,nan,nan,14031.4,nan,nan,nan,nan,176.0,200.0,259.0,9837.6,14105.7,21621.3,454.6,0.026,45.499577,176.0,200.0,259.0,9837.6,14105.7,21621.3,499.3,0.029,45.499577,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.0
527.99335,148.02704,256.18597,181.79913,88.37634,388.9608,5.5577273,3.9620738,6.3847957,11.071483,13.817959,14.105656,0.0022512358,0.001138125,0.0029068314,0.0010859694,0.0021054123,210.0,222.0,nan,nan,12705.2,nan,nan,nan,nan,210.0,222.0,nan,nan,12705.2,nan,nan,nan,nan,182.0,196.0,236.0,7859.5,12533.4,18524.8,426.4,0.028,42.42691,182.0,196.0,236.0,7859.5,12533.4,18524.8,455.3,0.031,42.42691,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.0
1088.2762,81.23438,330.35107,315.80206,99.009224,374.93124,4.839731,6.1683655,7.3643103,13.636926,17.167786,16.102009,0.00201917,0.0020140624,0.002331611,0.0016719352,0.0015436304,171.0,188.0,224.0,6016.6,12270.1,16932.2,414.6,0.033,35.53348,171.0,188.0,224.0,6016.6,12270.1,16932.2,414.6,0.033,35.53348,171.0,192.0,229.0,6547.9,13349.9,18402.3,424.8,0.03,35.581966,171.0,192.0,229.0,6547.9,13349.9,18402.3,448.9,0.032,35.581966,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0
985.36707,119.53338,300.49597,369.92532,141.62596,556.35626,2.0428772,2.5787396,3.3497975,11.705152,17.177086,16.702713,0.0022856067,0.0011434613,0.0016831136,0.0013863797,0.002865802,218.0,242.0,nan,nan,14038.6,nan,nan,nan,nan,218.0,242.0,nan,nan,14038.6,nan,nan,nan,nan,174.0,200.0,265.0,10522.0,14072.9,22375.3,468.7,0.026,47.025066,174.0,200.0,265.0,10522.0,14072.9,22375.3,505.6,0.028,47.025066,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0
561.4346,91.70033,306.89474,223.24889,108.325584,439.7746,5.9972243,2.703692,6.3993063,15.12267,17.268166,16.186152,0.0020133182,0.002414263,0.0021182476,0.001889722,0.002404677,168.0,184.0,224.0,7749.5,11899.8,18186.2,437.2,0.031,42.61198,168.0,184.0,224.0,7749.5,11899.8,18186.2,437.2,0.031,42.61198,169.0,187.0,232.0,7885.9,12971.4,19059.8,429.2,0.029,41.374516,169.0,187.0,232.0,7885.9,12971.4,19059.8,459.4,0.031,41.374516,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0
532.6645,82.81316,274.3799,268.68665,126.10621,473.36597,3.2921891,2.6440568,6.351578,15.845829,16.07177,17.223457,0.0019599814,0.0022946338,0.0023070779,0.002508456,0.0016786632,164.0,183.0,226.0,7732.2,12154.8,18332.7,436.5,0.031,42.177094,164.0,183.0,226.0,7732.2,12154.8,18332.7,436.5,0.031,42.177094,164.0,185.0,237.0,8921.9,13277.3,20067.1,447.8,0.028,44.460335,164.0,185.0,237.0,8921.9,13277.3,20067.1,477.0,0.03,44.460335,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.0
1106.5978,102.051834,297.86856,358.04877,77.60228,341.16003,7.5209107,0.23693311,7.2643504,16.294165,12.951042,10.633106,0.0019730339,0.0014297877,0.0020135336,0.0014539189,0.00169651,172.0,191.0,223.0,6359.6,12416.7,17179.2,418.4,0.032,37.019184,172.0,191.0,223.0,6359.6,12416.7,17179.2,418.4,0.032,37.019184,172.0,194.0,226.0,5809.3,13167.8,17672.3,420.5,0.032,32.87235,172.0,194.0,226.0,5809.3,13167.8,17672.3,433.1,0.033,32.87235,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0
117.73641,111.91744,274.56842,329.77472,158.49684,415.19775,2.1103022,7.443559,1.755596,11.266587,14.637218,11.854483,0.002162264,0.0014374624,0.002942087,0.0010478599,0.002049982,209.0,231.0,nan,nan,13606.7,nan,nan,nan,nan,209.0,231.0,nan,nan,13606.7,nan,nan,nan,nan,169.0,195.0,239.0,8128.1,13713.5,19924.0,440.4,0.028,40.795525,169.0,195.0,239.0,8128.1,13713.5,19924.0,473.2,0.031,40.795525,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.0
867.6472,104.81656,223.87442,374.56116,120.21037,344.79486,2.306712,8.780574,1.5388473,13.734782,10.581347,16.41262,0.0021383676,0.0026614815,0.0022155712,0.0018149741,0.002872027,196.0,218.0,nan,nan,13419.1,nan,nan,nan,nan,196.0,218.0,nan,nan,13419.1,nan,nan,nan,nan,162.0,187.0,221.0,6038.2,13612.6,18168.9,417.2,0.031,33.23371,162.0,187.0,221.0,6038.2,13612.6,18168.9,437.5,0.033,33.23371,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.0
514.627,98.98596,247.3986,307.99783,127.489494,489.92517,6.642201,3.6545668,5.844455,17.007944,17.137371,17.61561,0.0023973575,0.0016034921,0.0025612703,0.0023113776,0.0017778602,166.0,186.0,233.0,8515.0,12429.1,19434.6,463.3,0.03,43.81361,166.0,186.0,233.0,8515.0,12429.1,19434.6,463.3,0.03,43.81361,166.0,189.0,243.0,9314.6,13712.5,20929.3,446.3,0.027,44.505074,166.0,189.0,243.0,9314.6,13712.5,20929.3,484.6,0.029,44.505074,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.0
451.69403,140.77188,390.16656,340.1412,200.75304,393.37918,6.7042065,7.4283752,5.9189587,12.777606,17.793589,15.023398,0.0012170312,0.0015477489,0.0014634613,0.0020898057,0.0020081857,240.0,nan,nan,nan,nan,nan,nan,nan,nan,240.0,nan,nan,nan,nan,nan,nan,nan,nan,188.0,213.0,264.0,7633.1,12733.0,18320.7,437.1,0.031,41.6638,188.0,213.0,264.0,7633.1,12733.0,18320.7,437.1,0.031,41.6638,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0
709.25757,115.577385,303.431,330.59012,158.95396,489.72632,3.7548892,3.7083466,4.4025335,12.975887,16.013575,16.285358,0.0021349126,0.0014977375,0.0019627076,0.0016676948,0.0024799812,216.0,238.0,nan,nan,13833.5,nan,nan,nan,nan,216.0,238.0,nan,nan,13833.5,nan,nan,nan,nan,174.0,198.0,255.0,9849.7,13897.4,21540.3,454.2,0.026,45.72685,174.0,198.0,255.0,9849.7,13897.4,21540.3,492.5,0.029,45.72685,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0
