like1,parStageTemperatureSum_1,parStageTemperatureSum_2,parStageTemperatureSum_3,parStageTemperatureSum_4,parStageTemperatureSum_5,parBaseDaylength_2,parBaseDaylength_3,parBaseDaylength_4,parDaylengthRequirement_2,parDaylengthRequirement_3,parDaylengthRequirement_4,parSpecificLeafArea_1,parSpecificLeafArea_2,parSpecificLeafArea_3,parSpecificLeafArea_4,parSpecificLeafArea_5,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,chain
665.4272,61.511543,298.85254,349.53912,276.62863,437.71725,3.192676,5.3763876,9.724573,16.077967,12.980509,10.6035,0.0022069106,0.0010578443,0.0026695027,0.0016892905,0.0026663982,164.0,194.0,235.0,6433.3,13789.6,18204.2,439.5,0.032,35.339645,164.0,194.0,235.0,6433.3,13789.6,18204.2,439.5,0.032,35.339645,165.0,199.0,248.0,8882.6,14929.5,21288.3,451.3,0.027,41.725266,165.0,199.0,248.0,8882.6,14929.5,21288.3,490.3,0.03,41.725266,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
980.0015,147.54597,244.13165,227.34166,294.01776,235.97055,2.4878936,7.401865,3.6315465,11.79526,11.51591,16.475697,0.0016424308,0.0023354474,0.0020455227,0.0020234124,0.0026065907,208.0,235.0,nan,nan,13488.2,nan,nan,nan,nan,208.0,235.0,nan,nan,13488.2,nan,nan,nan,nan,181.0,206.0,233.0,5780.3,13308.2,17029.9,416.2,0.033,33.942066,181.0,206.0,233.0,5780.3,13308.2,17029.9,417.8,0.033,33.942066,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
783.8056,110.49617,240.82417,151.2001,295.8867,461.84134,4.2856717,5.6251116,8.631212,17.004286,16.305431,11.653115,0.0023184826,0.0014134835,0.0022461028,0.0024323198,0.0029685458,199.0,222.0,nan,nan,13609.2,nan,nan,nan,nan,199.0,222.0,nan,nan,13609.2,nan,nan,nan,nan,162.0,189.0,239.0,10026.1,13943.3,20858.3,448.2,0.027,48.067677,162.0,189.0,239.0,10026.1,13943.3,20858.3,482.0,0.029,48.067677,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
121.619385,131.25926,321.40466,274.94376,137.40839,423.06802,8.067766,0.16941799,5.8348436,14.692599,16.537638,10.354952,0.0024226962,0.0020232021,0.00225438,0.0010015324,0.001647634,222.0,242.0,nan,nan,13812.6,nan,nan,nan,nan,222.0,242.0,nan,nan,13812.6,nan,nan,nan,nan,176.0,198.0,244.0,8328.5,13793.8,19866.9,439.6,0.028,41.921486,176.0,198.0,244.0,8328.5,13793.8,19866.9,478.3,0.03,41.921486,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
254.27374,119.46223,329.4367,369.4454,100.50612,394.31815,6.8417964,7.4000816,1.5174398,19.400194,14.3887415,11.76538,0.0016930144,0.0022245883,0.0018290476,0.0019068432,0.0019749273,238.0,nan,nan,nan,nan,nan,nan,nan,nan,238.0,nan,nan,nan,nan,nan,nan,nan,nan,188.0,208.0,259.0,7705.7,13475.8,19118.5,450.1,0.03,40.30494,188.0,208.0,259.0,7705.7,13475.8,19118.5,469.2,0.031,40.30494,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
2080.358,102.32095,184.16043,337.8798,203.55113,287.75272,8.667016,1.3463403,1.1800846,10.43858,14.469513,12.167756,0.001186646,0.0026871022,0.0016244983,0.0025835063,0.0015830469,158.0,184.0,211.0,4996.2,10514.4,13972.0,332.0,0.033,35.75866,158.0,184.0,211.0,4996.2,10514.4,13972.0,332.0,0.033,35.75866,158.0,186.0,212.0,6028.4,12021.5,15880.8,369.7,0.032,37.960304,158.0,186.0,212.0,6028.4,12021.5,15880.8,369.7,0.032,37.960304,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
283.07248,74.34995,357.90668,389.4224,253.03304,511.68442,6.9085913,1.3760937,0.45980173,11.238592,19.642113,12.6748905,0.0013046752,0.0025346659,0.0023837157,0.0010610481,0.0012010926,174.0,204.0,nan,nan,13144.0,nan,nan,nan,nan,174.0,204.0,nan,nan,13144.0,nan,nan,nan,nan,175.0,209.0,281.0,8514.1,14111.1,20142.3,475.7,0.031,42.269753,175.0,209.0,281.0,8514.1,14111.1,20142.3,477.4,0.031,42.269753,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1776.3219,50.403526,180.05197,352.70465,185.30794,308.00375,7.710568,8.940127,7.059798,16.229773,14.292681,15.977868,0.001142553,0.002592586,0.0021565272,0.0024549623,0.0010367236,151.0,180.0,204.0,6251.7,10377.3,14497.1,336.8,0.032,43.1238,151.0,180.0,204.0,6251.7,10377.3,14497.1,336.8,0.032,43.1238,152.0,180.0,210.0,7174.1,11350.7,16159.6,372.5,0.031,44.395283,152.0,180.0,210.0,7174.1,11350.7,16159.6,372.5,0.031,44.395283,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
369.37198,136.15282,286.0488,212.24837,278.9191,426.37082,7.0966063,8.2897215,7.0096836,11.777001,15.49344,17.74168,0.0026242035,0.0023785927,0.0021791682,0.0024357804,0.001015598,216.0,243.0,nan,nan,14182.2,nan,nan,nan,nan,216.0,243.0,nan,nan,14182.2,nan,nan,nan,nan,171.0,199.0,247.0,8886.9,14406.5,20615.0,448.1,0.027,43.108902,171.0,199.0,247.0,8886.9,14406.5,20615.0,483.3,0.03,43.108902,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
976.20154,82.03673,277.33508,366.29355,211.97325,399.34274,6.428957,3.2849598,8.39766,16.499691,15.566213,17.649342,0.0014077121,0.0021930034,0.0029734953,0.002416329,0.0027489646,166.0,194.0,231.0,6371.8,12128.5,16704.3,394.4,0.032,38.14467,166.0,194.0,231.0,6371.8,12128.5,16704.3,394.4,0.032,38.14467,167.0,198.0,241.0,7821.0,13456.7,19138.1,444.2,0.031,40.866127,167.0,198.0,241.0,7821.0,13456.7,19138.1,448.6,0.031,40.866127,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
141.04178,105.67802,334.5106,232.90584,99.131874,444.96762,1.1832342,4.9031835,6.0312114,10.216064,19.401117,12.296553,0.0028614989,0.0021524192,0.0013909584,0.0012070843,0.0028478375,216.0,233.0,nan,nan,13776.0,nan,nan,nan,nan,216.0,233.0,nan,nan,13776.0,nan,nan,nan,nan,175.0,194.0,242.0,8323.1,13591.0,20030.4,437.4,0.027,41.55234,175.0,194.0,242.0,8323.1,13591.0,20030.4,479.7,0.03,41.55234,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1476.8447,106.32319,315.15063,183.45775,204.37791,244.60768,0.3656272,6.1898403,2.2029371,16.351498,15.062419,13.893825,0.0016093205,0.0023914084,0.0010300322,0.0018138189,0.0019788006,210.0,228.0,nan,nan,12820.0,nan,nan,nan,nan,210.0,228.0,nan,nan,12820.0,nan,nan,nan,nan,172.0,194.0,214.0,4677.7,12753.3,15852.2,392.2,0.034,29.508207,172.0,194.0,214.0,4677.7,12753.3,15852.2,392.2,0.034,29.508207,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
609.7909,66.28414,268.34125,388.39572,288.29544,535.07294,4.1233125,1.0665251,8.288667,16.814365,13.322272,19.921047,0.0012430291,0.0020051657,0.0020709883,0.0012456102,0.0011128045,163.0,199.0,nan,nan,12445.9,nan,nan,nan,nan,163.0,199.0,nan,nan,12445.9,nan,nan,nan,nan,165.0,204.0,275.0,9204.1,13671.5,20287.4,467.7,0.03,45.368553,165.0,204.0,275.0,9204.1,13671.5,20287.4,467.7,0.03,45.368553,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
872.4097,64.484184,397.48712,293.86264,89.33899,566.83887,7.756887,8.749506,8.859752,18.829088,17.377172,10.702102,0.0020882455,0.0019637276,0.0015109312,0.0013598395,0.0019983638,182.0,197.0,nan,nan,12818.8,nan,nan,nan,nan,182.0,197.0,nan,nan,12818.8,nan,nan,nan,nan,185.0,202.0,276.0,10103.7,13514.7,21534.7,470.1,0.026,46.91823,185.0,202.0,276.0,10103.7,13514.7,21534.7,512.0,0.029,46.91823,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1705.608,133.70558,356.99957,203.89777,246.2641,233.5684,5.9325376,8.657381,5.6591363,14.814853,19.35396,14.852419,0.0017780517,0.0024482794,0.001063902,0.0010985929,0.0016093503,229.0,nan,nan,nan,nan,nan,nan,nan,nan,229.0,nan,nan,nan,nan,nan,nan,nan,nan,181.0,205.0,230.0,4520.5,13499.7,16336.2,410.8,0.035,27.671675,181.0,205.0,230.0,4520.5,13499.7,16336.2,410.8,0.035,27.671675,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
708.1941,93.30875,377.35193,233.6642,129.10797,395.24796,7.8251305,6.6167755,6.711834,11.535235,16.421772,11.231428,0.0024266746,0.001940193,0.0026468833,0.0016929486,0.0013945793,177.0,192.0,228.0,6605.0,12869.3,17530.6,434.2,0.032,37.676975,177.0,192.0,228.0,6605.0,12869.3,17530.6,434.2,0.032,37.676975,178.0,197.0,240.0,7692.9,13661.7,19267.7,430.6,0.028,39.926407,178.0,197.0,240.0,7692.9,13661.7,19267.7,469.6,0.031,39.926407,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1461.3188,54.41148,258.74173,172.44804,277.80466,557.5265,0.04474642,1.5989459,0.79282355,14.377167,13.805519,18.461496,0.0019481523,0.0012584544,0.0022756616,0.0018910345,0.0013841796,156.0,182.0,233.0,10488.8,12784.2,20261.7,463.9,0.029,51.766632,156.0,182.0,233.0,10488.8,12784.2,20261.7,463.9,0.029,51.766632,158.0,184.0,245.0,12081.8,14130.2,22394.3,452.8,0.025,53.950336,158.0,184.0,245.0,12081.8,14130.2,22394.3,492.1,0.027,53.950336,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1708.1686,142.85745,225.76035,182.84215,235.67018,210.36034,0.098133214,6.502483,8.204405,17.875658,19.928682,13.787079,0.0026771692,0.0026911772,0.0015277157,0.0029870758,0.0017805425,204.0,226.0,nan,nan,13520.9,nan,nan,nan,nan,204.0,226.0,nan,nan,13520.9,nan,nan,nan,nan,166.0,192.0,209.0,3952.1,13806.5,16071.3,399.4,0.035,24.591042,166.0,192.0,209.0,3952.1,13806.5,16071.3,407.5,0.035,24.591042,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1132.469,103.13208,265.3643,154.92162,242.60678,450.04782,4.4845924,8.202739,1.6585072,14.741249,18.151772,15.617632,0.0012422338,0.001408875,0.0012284623,0.002840172,0.0018223731,200.0,220.0,nan,nan,11906.3,nan,nan,nan,nan,200.0,220.0,nan,nan,11906.3,nan,nan,nan,nan,164.0,187.0,237.0,8444.1,10505.8,16667.3,389.0,0.03,50.662674,164.0,187.0,237.0,8444.1,10505.8,16667.3,389.0,0.03,50.662674,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1038.7053,63.703384,180.67557,252.81099,96.003174,270.24203,9.0046425,2.7319715,6.038429,13.172435,12.570807,11.269598,0.0029574432,0.0013427105,0.0013386074,0.0018085608,0.0010965684,149.0,167.0,195.0,6558.1,11724.5,16845.3,401.6,0.032,38.931335,149.0,167.0,195.0,6558.1,11724.5,16845.3,401.6,0.032,38.931335,149.0,167.0,200.0,8083.5,11839.0,18060.3,387.6,0.027,44.758392,149.0,167.0,200.0,8083.5,11839.0,18060.3,421.6,0.03,44.758392,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
658.5865,80.19902,204.93355,333.38284,288.47382,522.7435,5.66117,9.878125,5.7716136,14.153364,13.920633,15.252425,0.0013900092,0.0023113762,0.00138109,0.0025605052,0.0011417061,157.0,187.0,238.0,7897.7,11803.6,17596.0,405.0,0.031,44.883495,157.0,187.0,238.0,7897.7,11803.6,17596.0,405.0,0.031,44.883495,157.0,190.0,248.0,8466.7,13322.7,18988.0,438.8,0.031,44.58974,157.0,190.0,248.0,8466.7,13322.7,18988.0,438.8,0.031,44.58974,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1500.3704,143.18279,392.06625,284.61688,126.21937,282.68112,1.6915939,1.403324,6.2727957,14.192195,14.443924,16.563314,0.0011585423,0.0021836737,0.0023735063,0.0027561877,0.0023776428,239.0,nan,nan,nan,nan,nan,nan,nan,nan,239.0,nan,nan,nan,nan,nan,nan,nan,nan,187.0,205.0,240.0,5401.3,11546.3,15625.4,384.0,0.033,34.567436,187.0,205.0,240.0,5401.3,11546.3,15625.4,384.0,0.033,34.567436,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
584.81506,63.88769,290.75732,207.98628,218.97116,427.3686,0.9974396,3.2992723,6.3599105,15.652556,17.987082,16.137554,0.0028219298,0.0018991525,0.0025313732,0.0018989415,0.0029122087,162.0,184.0,223.0,6701.3,13328.5,17892.7,434.5,0.032,37.452705,162.0,184.0,223.0,6701.3,13328.5,17892.7,434.5,0.032,37.452705,162.0,186.0,229.0,8058.6,14260.9,19761.9,427.1,0.027,40.77847,162.0,186.0,229.0,8058.6,14260.9,19761.9,466.4,0.03,40.77847,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1409.7113,87.11426,374.44302,174.64052,85.11596,298.87262,7.0124645,2.4329267,3.252203,17.441736,11.472726,16.917429,0.0026062543,0.002133702,0.0017080432,0.0025043795,0.0010638201,178.0,188.0,217.0,6111.5,12094.9,16690.1,419.6,0.032,36.617516,178.0,188.0,217.0,6111.5,12094.9,16690.1,419.6,0.032,36.617516,180.0,193.0,220.0,4938.3,13103.4,16600.5,414.8,0.033,29.7479,180.0,193.0,220.0,4938.3,13103.4,16600.5,427.9,0.034,29.7479,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
2061.838,52.41274,352.42245,160.14592,171.99202,224.35924,4.2441597,4.743333,5.8981767,19.103819,10.277533,18.346958,0.002004904,0.0014650108,0.0011655205,0.0011552379,0.0014685993,172.0,187.0,208.0,4444.8,12163.3,15282.2,386.5,0.034,29.084818,172.0,187.0,208.0,4444.8,12163.3,15282.2,386.5,0.034,29.084818,174.0,194.0,212.0,3979.6,13324.8,15867.7,400.3,0.035,25.07988,174.0,194.0,212.0,3979.6,13324.8,15867.7,402.3,0.035,25.07988,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
2087.4727,69.91357,369.26587,301.7266,82.36257,229.8622,1.1181818,9.818413,0.04563857,14.2115135,17.829538,18.433855,0.002005156,0.002925566,0.0015374619,0.0029845615,0.0027156593,172.0,188.0,210.0,4265.5,12311.9,15476.5,387.1,0.035,27.561142,172.0,188.0,210.0,4265.5,12311.9,15476.5,387.1,0.035,27.561142,175.0,195.0,214.0,3794.0,13478.7,16121.5,406.4,0.035,23.53379,175.0,195.0,214.0,3794.0,13478.7,16121.5,407.9,0.036,23.53379,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
2778.406,83.727554,240.34846,227.8639,198.45317,323.77246,0.15436813,2.6279101,5.134986,10.892869,14.56317,11.269251,0.0010263983,0.0018340175,0.0026407414,0.0020341363,0.0011422101,160.0,182.0,210.0,5823.3,7933.0,11968.3,289.1,0.032,48.656033,160.0,182.0,210.0,5823.3,7933.0,11968.3,289.1,0.032,48.656033,160.0,183.0,213.0,6987.6,9366.8,14031.1,328.1,0.031,49.8008,160.0,183.0,213.0,6987.6,9366.8,14031.1,328.1,0.031,49.8008,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1034.4531,59.23506,308.46072,206.27338,228.45468,390.3036,9.347707,9.91198,6.1365623,18.968023,16.32533,17.690807,0.0013061373,0.0016481212,0.0020672078,0.0022779214,0.0015860162,172.0,193.0,228.0,7301.2,11346.3,16487.1,391.6,0.031,44.28432,172.0,193.0,228.0,7301.2,11346.3,16487.1,391.6,0.031,44.28432,174.0,198.0,240.0,7689.9,12523.9,18022.9,428.2,0.031,42.667385,174.0,198.0,240.0,7689.9,12523.9,18022.9,428.2,0.031,42.667385,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
717.98663,54.189713,368.69394,230.7742,259.06265,494.2426,2.416393,2.788773,2.8957517,19.617353,10.914625,13.628937,0.0025439225,0.0010938402,0.0017017233,0.00242522,0.0012490614,176.0,198.0,nan,nan,13837.9,nan,nan,nan,nan,176.0,198.0,nan,nan,13837.9,nan,nan,nan,nan,178.0,203.0,263.0,9841.3,14343.2,21741.5,461.1,0.026,45.265045,178.0,203.0,263.0,9841.3,14343.2,21741.5,497.4,0.028,45.265045,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1970.5269,135.78598,389.42667,249.4063,180.68587,219.12349,0.23884547,0.5838358,0.49091908,16.83408,11.329416,13.372502,0.0011486064,0.0018945079,0.0015479989,0.002044512,0.0026604536,237.0,nan,nan,nan,nan,nan,nan,nan,nan,237.0,nan,nan,nan,nan,nan,nan,nan,nan,186.0,206.0,229.0,4253.0,11647.4,14467.4,360.4,0.035,29.397127,186.0,206.0,229.0,4253.0,11647.4,14467.4,360.4,0.035,29.397127,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
125.15001,140.46004,320.05072,309.1059,166.07584,358.29886,9.283503,1.2659831,6.7923846,18.675783,19.291256,18.526096,0.0019136063,0.0011139268,0.0027848196,0.0012927725,0.0024257652,240.0,nan,nan,nan,nan,nan,nan,nan,nan,240.0,nan,nan,nan,nan,nan,nan,nan,nan,187.0,212.0,259.0,8269.2,13968.2,19977.8,450.3,0.028,41.391945,187.0,212.0,259.0,8269.2,13968.2,19977.8,480.7,0.03,41.391945,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1948.8392,70.806725,192.61267,397.21756,261.14594,204.96193,1.075776,7.13933,7.7165165,11.605008,18.31801,13.537042,0.0024234897,0.0026036764,0.0010836964,0.002953314,0.0024961724,156.0,188.0,206.0,3932.4,14139.9,16673.7,400.9,0.035,23.584448,156.0,188.0,206.0,3932.4,14139.9,16673.7,400.9,0.035,23.584448,157.0,192.0,210.0,3927.6,15093.7,17349.2,402.3,0.034,22.638508,157.0,192.0,210.0,3927.6,15093.7,17349.2,423.5,0.036,22.638508,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1216.4911,54.412315,223.62743,279.31635,143.02441,424.54428,1.529813,0.8849702,1.6205456,12.250549,17.468702,12.543558,0.0013641344,0.0025418648,0.0016185936,0.0015538133,0.0021150354,154.0,177.0,215.0,7732.0,10581.6,16341.1,378.1,0.031,47.316277,154.0,177.0,215.0,7732.0,10581.6,16341.1,378.1,0.031,47.316277,155.0,176.0,220.0,8484.4,11417.7,17711.5,409.8,0.03,47.90334,155.0,176.0,220.0,8484.4,11417.7,17711.5,409.8,0.03,47.90334,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1334.8536,82.141655,295.48148,177.08076,248.37921,567.3397,8.429145,2.461042,9.354507,15.912553,13.000674,19.420355,0.0013009374,0.0016139206,0.0020451993,0.0019042315,0.0021424002,165.0,189.0,nan,nan,10554.8,nan,nan,nan,nan,165.0,189.0,nan,nan,10554.8,nan,nan,nan,nan,165.0,193.0,259.0,10018.5,12091.0,19532.4,450.3,0.029,51.2917,165.0,193.0,259.0,10018.5,12091.0,19532.4,450.3,0.029,51.2917,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1751.058,62.940384,324.72452,392.7657,170.39821,228.47815,8.061384,8.718659,1.135495,13.445823,18.745876,18.738157,0.0028701958,0.0025316118,0.0018112534,0.0011371681,0.0017244883,169.0,197.0,219.0,4592.2,14466.9,17341.5,430.7,0.035,26.480986,169.0,197.0,219.0,4592.2,14466.9,17341.5,430.7,0.035,26.480986,169.0,201.0,221.0,3973.4,15110.5,17504.7,420.7,0.034,22.699047,169.0,201.0,221.0,3973.4,15110.5,17504.7,438.4,0.035,22.699047,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
2079.0872,139.78477,322.0519,209.54022,52.813217,200.08972,3.035034,9.3861685,4.8650513,18.05159,15.512994,14.164505,0.0028553575,0.0019564156,0.0022492136,0.0014449806,0.0025639338,227.0,240.0,nan,nan,13466.1,nan,nan,nan,nan,227.0,240.0,nan,nan,13466.1,nan,nan,nan,nan,180.0,193.0,210.0,3088.5,12914.3,15032.7,395.4,0.036,20.545212,180.0,193.0,210.0,3088.5,12914.3,15032.7,398.6,0.037,20.545212,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
770.03766,114.27765,173.24615,361.3556,232.8767,399.1574,6.7432294,0.23450962,5.4925413,18.78238,14.592467,19.943615,0.0011013951,0.0023354425,0.0014779496,0.0015472615,0.0011898734,194.0,225.0,nan,nan,12527.8,nan,nan,nan,nan,194.0,225.0,nan,nan,12527.8,nan,nan,nan,nan,162.0,197.0,239.0,7017.4,12190.6,16843.3,391.0,0.032,41.662857,162.0,197.0,239.0,7017.4,12190.6,16843.3,391.0,0.032,41.662857,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
669.63495,85.93718,239.03754,330.32693,216.80772,444.08435,9.820281,4.4237595,4.73918,11.814969,15.746689,12.748374,0.0027482596,0.0017351793,0.0011115464,0.0015674116,0.0029448927,161.0,187.0,229.0,6312.3,13468.6,18048.4,437.2,0.033,34.974293,161.0,187.0,229.0,6312.3,13468.6,18048.4,437.2,0.033,34.974293,162.0,191.0,239.0,8580.9,14503.9,20824.3,446.9,0.027,41.20619,162.0,191.0,239.0,8580.9,14503.9,20824.3,484.5,0.03,41.20619,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
2210.4565,91.794075,383.71048,227.5509,186.81856,205.63988,3.0850546,0.058895364,7.396459,11.497081,16.288124,14.954551,0.001049034,0.0028903438,0.002926546,0.0023811138,0.0011313994,177.0,196.0,215.0,5068.3,10880.8,14108.4,343.7,0.033,35.92399,177.0,196.0,215.0,5068.3,10880.8,14108.4,343.7,0.033,35.92399,179.0,200.0,219.0,4519.4,11762.7,14816.4,362.7,0.034,30.502686,179.0,200.0,219.0,4519.4,11762.7,14816.4,362.7,0.034,30.502686,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
735.3382,99.213715,397.34607,169.23607,297.47302,477.22693,7.454378,7.9994516,5.0369267,19.626905,13.749751,17.830603,0.0028423525,0.0027597402,0.002686682,0.002155458,0.002122027,189.0,214.0,nan,nan,14480.4,nan,nan,nan,nan,189.0,214.0,nan,nan,14480.4,nan,nan,nan,nan,193.0,216.0,291.0,9776.5,14629.0,21295.7,479.4,0.027,45.90833,193.0,216.0,291.0,9776.5,14629.0,21295.7,515.0,0.029,45.90833,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
2599.5398,96.892204,203.65028,173.28369,92.525116,208.84802,2.3455784,4.2441306,2.995403,14.725199,12.929706,13.894329,0.0012744662,0.0029643527,0.0014315699,0.0024075408,0.0019687621,157.0,171.0,190.0,5343.5,8725.0,12725.3,308.9,0.033,41.99115,157.0,171.0,190.0,5343.5,8725.0,12725.3,308.9,0.033,41.99115,157.0,169.0,197.0,7154.2,8956.4,14566.2,345.5,0.031,49.115074,157.0,169.0,197.0,7154.2,8956.4,14566.2,345.5,0.031,49.115074,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
615.37274,136.69862,389.11533,171.88881,224.28925,367.8287,1.3645635,5.281784,9.832135,18.061357,15.727022,13.915622,0.0013641417,0.0022158117,0.0012675202,0.0021037639,0.0016405714,242.0,nan,nan,nan,nan,nan,nan,nan,nan,242.0,nan,nan,nan,nan,nan,nan,nan,nan,188.0,206.0,253.0,7257.3,12510.0,17726.9,432.9,0.032,40.939476,188.0,206.0,253.0,7257.3,12510.0,17726.9,432.9,0.032,40.939476,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
451.43225,133.00574,289.62808,176.7504,208.32967,452.02725,4.462536,0.24695998,4.238859,15.121528,17.80978,13.510659,0.0015869343,0.002473918,0.001652209,0.0020047652,0.0016440279,216.0,234.0,nan,nan,13156.1,nan,nan,nan,nan,216.0,234.0,nan,nan,13156.1,nan,nan,nan,nan,170.0,193.0,241.0,7876.0,12544.8,18322.1,439.5,0.031,42.98634,170.0,193.0,241.0,7876.0,12544.8,18322.1,439.6,0.031,42.98634,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
2735.5596,67.60064,289.19012,340.96658,107.27612,297.89206,8.752706,2.4049075,5.424969,10.876327,12.504669,17.259344,0.0010874778,0.001958235,0.0010561307,0.002565597,0.0012636455,164.0,184.0,213.0,4779.1,8654.2,12559.3,306.2,0.034,38.05228,164.0,184.0,213.0,4779.1,8654.2,12559.3,306.2,0.034,38.05228,165.0,188.0,216.0,5121.8,10402.9,14377.4,344.4,0.033,35.623966,165.0,188.0,216.0,5121.8,10402.9,14377.4,344.4,0.033,35.623966,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1064.7413,56.06909,315.0732,191.83255,291.82574,325.15958,2.9887817,2.0877666,5.083323,11.229426,12.871559,11.458003,0.0029607988,0.0019975726,0.0020488119,0.0015822323,0.0019981652,163.0,186.0,219.0,5868.0,13466.6,17383.5,428.1,0.033,33.75615,163.0,186.0,219.0,5868.0,13466.6,17383.5,428.1,0.033,33.75615,163.0,191.0,221.0,6123.6,14690.9,18395.6,417.2,0.03,33.288395,163.0,191.0,221.0,6123.6,14690.9,18395.6,449.4,0.033,33.288395,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1653.3741,118.472885,163.99435,346.9388,194.42961,323.98474,2.4896998,7.556073,3.8341477,12.255561,12.470159,13.201099,0.0010827406,0.0026310296,0.0013934275,0.0020793302,0.0017850925,188.0,214.0,243.0,5882.6,11479.2,15141.4,367.5,0.032,38.851097,188.0,214.0,243.0,5882.6,11479.2,15141.4,367.5,0.032,38.851097,157.0,184.0,215.0,6518.4,11016.4,15238.1,353.9,0.032,42.776985,157.0,184.0,215.0,6518.4,11016.4,15238.1,353.9,0.032,42.776985,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1503.8252,113.74403,259.26514,243.85963,132.2244,258.1742,7.8130455,0.71962,1.9846296,19.033138,10.48123,15.495661,0.0018455362,0.0020737585,0.0017391321,0.0014189756,0.0021326295,215.0,231.0,nan,nan,13134.6,nan,nan,nan,nan,215.0,231.0,nan,nan,13134.6,nan,nan,nan,nan,174.0,194.0,216.0,4564.3,12781.6,16057.1,401.9,0.034,28.425432,174.0,194.0,216.0,4564.3,12781.6,16057.1,401.9,0.034,28.425432,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
1656.981,69.772064,296.56992,387.6568,228.03606,264.60516,2.697057,0.21689962,8.677988,13.474197,10.677876,10.670735,0.002207014,0.0014367918,0.0025341285,0.002565017,0.001962609,165.0,194.0,219.0,4557.7,13706.9,16612.8,407.9,0.034,27.43487,165.0,194.0,219.0,4557.7,13706.9,16612.8,407.9,0.034,27.43487,167.0,199.0,223.0,4821.5,14800.5,17756.5,418.1,0.033,27.153437,167.0,199.0,223.0,4821.5,14800.5,17756.5,434.9,0.034,27.153437,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
